folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,antigua_ne,cocina,cocina_dor,cuart_dorm,num_cuarto,disp_agua,dotac_agua,excusado,uso_compar,sanit_agua,biodigest,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos_inca,focos_ahor,combustible,estufa_chi,eli_basura,tenencia,renta,estim_pago,pago_viv,pago_mesp,tipo_adqui,viv_usada,tipo_finan,num_dueno1,hog_dueno1,num_dueno2,hog_dueno2,escrituras,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medidor_luz,bomba_agua,tanque_gas,aire_acond,calefacc,tot_resid,tot_hom,tot_muj,tot_hog,ubica_geo,ageb,tam_loc,est_socio,est_dis,upm,factor
0400491403,1,8,03,2,10, ,2, ,1,1,2,1,1,2,2,2,0,1,0,2,1,0,1,6, ,1,4, ,400, , ,2, ,5,01,1, , ,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,1,040020000,000-0,1,2,041,0009070,134
0400491404,1,8,10,3,15, ,1,1,2,2,2,1,1,2,2,2,0,1,0,2,1,0,3,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,3,1,1,2,2,2,2,2,2,1,2,2,2,2,3,1,2,1,040020000,000-0,1,2,041,0009070,134
0400491405,1,8,10,3,7, ,1,1,2,2,2,1,1,2,2,2,0,1,0,2,1,0,3,3, ,1,4, ,1500, , ,2, ,5,03,1, , ,3,1,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,1,040020000,000-0,1,2,041,0009070,134
0400491406,1,8,10,3,5, ,1,2,2,3,1,1,1,2,1,1,1,0,0,2,1,0,5,3, ,1,4, ,1000, , ,2, ,4,03,1,01,1,3,1,1,1,2,2,2,2,2,1,2,2,2,2,5,2,3,1,040020000,000-0,1,2,041,0009070,134
0400494701,1,8,03,2,8, ,1,1,2,2,2,1,1,2,2,2,0,1,0,2,1,3,0,3, ,1,2, ,700, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,5,0,5,1,040020000,000-0,1,2,041,0009080,132
0400494702,1,8,10,3,4, ,1,1,1,1,1,1,1,2,1,2,0,1,0,2,1,0,6,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,0,1,040020000,000-0,1,2,041,0009080,132
0400494703,1,8,10,3,14, ,1,2,1,2,1,1,1,2,1,2,1,0,0,2,1,0,3,3, ,3,4, ,1500, , ,2, ,5,02,1, , ,3,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009080,132
0400494704,1,8,10,2,8, ,1,1,1,2,1,1,1,2,1,2,1,0,0,2,1,1,5,3, ,1,4, ,1200, , ,2, ,5,01,1, , ,3,1,1,1,2,2,2,2,2,1,2,2,2,2,5,2,3,1,040020000,000-0,1,2,041,0009080,132
0400494705,1,8,10,2,8, ,1,2,2,4,1,1,1,2,2,2,0,1,0,2,1,2,4,3, ,1,2, ,3000, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,3,0,3,1,040020000,000-0,1,2,041,0009080,132
0400494706,1,8,10,3,10, ,1,2,1,4,1,1,1,2,1,2,1,0,0,2,1,0,5,3, ,1,4, ,2000, , ,2, ,5,01,1, , ,3,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009080,132
0400498801,1,8,03,2,15, ,2, ,1,1,1,1,1,2,2,2,0,1,0,2,1,2,0,3, ,1,4, ,1000, , ,1,1,5,01,1, , ,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,040020000,000-0,1,4,043,0009090,133
0400498802,1,8,10,3,10, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,0,17,3, ,1,4, ,1000, , ,3, ,5,01,1, , ,3,1,1,1,1,2,2,2,2,1,2,2,1,2,4,2,2,1,040020000,000-0,1,4,043,0009090,133
0400498803,1,8,10,3,5, ,1,2,2,4,1,1,1,2,1,1,1,0,0,1,1,0,7,3, ,1,3, ,2000,1000,1,1,1,&,01,1, , ,3,2,1,1,1,2,2,2,2,1,2,2,2,2,4,2,2,1,040020000,000-0,1,4,043,0009090,133
0400498805,1,8,10,3,42, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,6,3, ,1,5, ,2000, , , , , , , , , , ,1,1,1,1,2,2,2,2,1,2,2,2,2,1,0,1,1,040020000,000-0,1,4,043,0009090,133
0400508301,1,8,10,3,1, ,1,2,3,6,1,1,1,2,1,2,1,0,0,2,1,0,8,3, ,1,4, ,3000, , ,2, ,5,02,1,01,1,1,2,1,1,1,2,2,2,2,1,2,1,2,2,3,1,2,1,040020000,000-0,1,2,041,0009100,135
0400508302,1,8,10,3,11, ,1,2,2,6,1,1,1,2,1,2,2,0,0,2,1,0,6,3, ,1,4, ,2000, , ,2, ,5,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,1,040020000,000-0,1,2,041,0009100,135
0400508303,1,6,03,2,3, ,1,1,1,1,2,2,1,2,2,2,0,1,0,2,1,0,2,5, ,1,4, ,500, , ,2, ,5,02,1, , ,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,040020000,000-0,1,2,041,0009100,135
0400508305,1,8,03,2,23, ,1,2,1,2,2,1,1,2,2,2,0,1,0,2,1,2,2,3, ,1,2, ,800, , , , , , , , , , ,2,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,1,040020000,000-0,1,2,041,0009100,135
0400508306,1,8,10,3,6, ,1,2,3,5,1,2,1,2,1,2,2,0,0,2,1,0,25,3, ,1,3, ,3000,1600,1,1,1,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,1,1,5,2,3,1,040020000,000-0,1,2,041,0009100,135
0400515201,1,8,03,2,15, ,1,2,1,3,2,1,1,1,2,2,0,1,0,2,1,2,3,3, ,4,4, ,700, , ,2, ,2,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,4,043,0009110,109
0400515204,1,8,10,3,25, ,1,2,4,7,1,2,1,2,1,2,3,0,1,2,1,0,20,3, ,1,4, ,4000, , ,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,1,2,4,2,2,1,040020000,000-0,1,4,043,0009110,109
0400515206,1,8,10,3,20, ,1,2,2,4,1,1,1,2,1,2,2,0,0,2,1,0,10,3, ,1,4, ,3000, , ,1,2,2,02,1, , ,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,1,1,1,040020000,000-0,1,4,043,0009110,109
0400521901,1,8,10,3,21, ,1,2,3,5,1,1,1,2,1,2,3,0,0,2,1,0,10,3, ,1,3, ,3000,5000,1,1,1,1,01,1, , ,2,2,1,1,1,1,2,2,1,1,1,2,1,2,4,2,2,1,040020000,000-0,1,4,043,0009120,145
0400521902,1,8,10,3,21, ,1,2,2,4,1,1,1,2,2,2,0,1,0,2,1,0,4,3, ,1,3, ,1500,850,1,1,2,1,01,1, , ,1,2,1,2,1,2,2,2,2,1,2,2,2,2,4,3,1,1,040020000,000-0,1,4,043,0009120,145
0400521903,1,8,10,3,10, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,0,10,3, ,1,3, ,200,1500,1,1,1,1,02,1, , ,2,2,1,1,1,2,2,2,1,1,2,2,1,2,4,3,1,1,040020000,000-0,1,4,043,0009120,145
0400521904,1,8,10,3,20, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,9,3, ,1,1,1000, , ,1, , , , , , , , ,2,1,1,1,2,2,2,2,1,2,2,1,2,4,1,3,1,040020000,000-0,1,4,043,0009120,145
0400521906,1,8,10,3,19, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,3,8,3, ,1,3, ,2000,925,1,1,2,1,01,1, , ,2,2,1,1,1,2,2,2,2,1,2,2,2,2,5,4,1,1,040020000,000-0,1,4,043,0009120,145
0400536601,1,8,10,3, ,1,1,2,2,6,1,2,1,2,2,2,0,1,0,1,1,0,7,3, ,1,1,1100, , ,1, , , , , , , , ,2,1,2,2,2,1,2,2,1,2,2,2,2,4,3,1,1,040020000,000-0,1,2,041,0009130,132
0400536602,1,8,04,3,9, ,1,2,1,2,2,2,1,2,2,2,0,1,0,2,1,0,4,3, ,1,2, ,1000, , , , , , , , , , ,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009130,132
0400536603,1,8,03,2,5, ,1,1,2,2,2,2,1,2,2,2,0,1,0,2,1,0,3,3, ,1,4, ,1000, , ,2, ,5,02,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,5,2,3,1,040020000,000-0,1,2,041,0009130,132
0400536604,1,8,10,3,16, ,1,2,2,4,1,2,1,2,1,2,1,0,0,2,1,0,8,3, ,1,4, ,1800, , ,3, ,4,02,1, , ,1,2,1,1,1,2,2,2,2,1,2,2,2,2,3,2,1,1,040020000,000-0,1,2,041,0009130,132
0400536605,1,8,10,3,15, ,1,2,2,5,1,2,1,2,1,2,1,0,0,2,1,0,7,3, ,1,3, ,3000,2000,1,2, ,3,02,1, , ,1,1,1,1,1,2,1,2,2,1,2,2,2,2,5,1,4,1,040020000,000-0,1,2,041,0009130,132
0400536606,1,8,10,3,9, ,1,2,1,4,1,2,1,2,1,2,1,0,0,2,1,4,3,3, ,1,3, ,2400,2400,1,1,1,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,0,1,1,040020000,000-0,1,2,041,0009130,132
0400540501,1,8,10,3,16, ,1,1,2,3,1,2,1,2,1,2,1,0,0,1,1,0,4,3, ,1,4, ,900, , ,3, ,5,01,1,02,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,5,3,2,1,040020000,000-0,1,2,041,0009140,138
0400540503,1,8,10,3,11, ,1,2,2,5,1,2,1,2,1,2,1,0,0,2,1,0,7,3, ,1,4, ,2500, , ,3, ,5,01,1,02,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009140,138
0400540504,1,8,04,2,10, ,1,2,2,3,2,2,1,2,2,2,0,1,0,2,1,1,3,3, ,1,1,1000, , ,1, , , , , , , , ,1,2,2,1,2,2,2,2,1,2,2,2,2,8,6,2,1,040020000,000-0,1,2,041,0009140,138
0400540505,1,8,10,3,18, ,1,2,2,5,2,2,1,2,2,2,0,1,0,2,1,0,6,3, ,1,1,1200, , ,1, , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2,1,040020000,000-0,1,2,041,0009140,138
0400540506,1,8,03,3,18, ,1,2,1,4,1,2,1,2,1,2,1,0,0,2,1,0,5,3, ,1,1,1500, , ,1, , , , , , , , ,2,2,1,2,2,2,2,2,1,2,2,1,2,2,0,2,1,040020000,000-0,1,2,041,0009140,138
0400548001,1,8,10,2,7, ,2, ,1,1,2,1,1,2,2,2,0,1,0,2,1,0,3,6, ,1,4, ,500, , ,2, ,5,01,1, , ,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,1,040020000,000-0,1,4,043,0009150,147
0400548002,1,8,10,3,22, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,6,3, ,1,2, ,2000, , , , , , , , , , ,1,1,1,1,2,1,2,1,1,2,2,1,2,4,2,2,1,040020000,000-0,1,4,043,0009150,147
0400548003,1,8,10,3,10, ,1,2,3,6,1,1,1,2,1,2,2,1,0,2,1,0,15,3, ,1,2, ,4000, , , , , , , , , , ,2,1,1,1,2,2,2,2,1,2,2,1,2,5,2,3,1,040020000,000-0,1,4,043,0009150,147
0400548004,1,8,10,3,7, ,1,2,1,7,1,1,1,2,1,2,1,1,0,2,1,0,7,3, ,1,4, ,2500, , ,1,2,1,01,1, , ,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,1,0,1,040020000,000-0,1,4,043,0009150,147
0400548006,1,8,10,3,5, ,1,2,3,6,1,1,1,2,1,1,2,0,0,2,1,0,30,3, ,1,4, ,10000, , ,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,1,1,2,4,2,2,1,040020000,000-0,1,4,043,0009150,147
0400561401,1,8,10,2,15, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,11,3, ,1,3, ,1200,1000,1,1,2,1,01,1, , ,1,1,1,1,1,2,1,2,2,1,2,2,2,2,4,3,1,1,040020000,000-0,1,2,041,0009160,112
0400561403,1,8,10,3,2, ,1,1,3,3,1,1,1,2,1,2,1,0,0,1,1,0,8,3, ,1,3, ,1800,676,2,1,2,1,02,1, , ,3,1,1,1,1,2,2,2,2,1,2,2,2,2,6,2,4,1,040020000,000-0,1,2,041,0009160,112
0400561404,1,8,04,3,6, ,1,1,2,2,1,1,1,2,1,2,1,0,0,2,1,0,4,3, ,1,4, ,1500, , ,1,2,5,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,0,2,1,040020000,000-0,1,2,041,0009160,112
0400561405,1,8,10,2,20, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,1,4, ,1500, , ,2, ,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,3,1,2,1,040020000,000-0,1,2,041,0009160,112
0400561406,1,8,10,3,4, ,1,2,3,6,1,1,1,2,1,1,3,0,0,1,1,0,22,3, ,1,3, ,5000,6500,1,1,2,1,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,1,2,4,1,3,1,040020000,000-0,1,2,041,0009160,112
0400567701,1,8,10,2,12, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,1,3, ,1500,1500,1,1,2,1,02,1, , ,1,1,1,1,1,2,2,2,2,1,1,2,1,2,4,3,1,1,040020000,000-0,1,2,041,0009170,121
0400567702,1,8,10,3,12, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,3, ,1200,1300,1,1,2,1,01,1, , ,3,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,0,1,040020000,000-0,1,2,041,0009170,121
0400567703,1,8,10,3, ,1,1,2,1,4,1,1,1,2,1,2,2,0,0,2,1,0,6,3, ,1,3, ,1300,1100,1,1,2,1,02,1,03,1,3,1,1,1,1,2,2,2,2,1,2,2,1,2,3,1,2,1,040020000,000-0,1,2,041,0009170,121
0400567704,1,8,10,3, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,5,3, ,1,4, ,2000, , ,1,1,2,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,0,1,1,040020000,000-0,1,2,041,0009170,121
0400567705,1,8,10,2,12, ,1,2,3,5,1,1,1,2,1,2,2,0,0,1,1,0,8,3, ,1,3, ,1500,1400,1,1,2,1,01,1, , ,3,1,1,1,1,2,2,2,2,1,2,2,2,2,6,2,4,1,040020000,000-0,1,2,041,0009170,121
0400571801,1,2,03,2,10, ,1,1,1,1,2,2,1,2,2,2,0,1,0,2,1,0,1,3, ,3,4, ,500, , ,1,1,5,01,1, , ,3,1,2,2,2,2,1,2,2,2,2,2,2,2,4,3,1,1,040020000,000-0,1,2,041,0009180,212
0400571802,1,8,10,3,4, ,1,2,2,3,5, ,1,2,2,2,0,1,0,2,1,0,3,3, ,3,3, ,1000,1000,2,3, ,&,02,1, , ,3,1,2,2,2,2,1,2,2,2,2,2,2,2,5,2,3,1,040020000,000-0,1,2,041,0009180,212
0400571803,1,8,10,2,7, ,1,2,1,2,1,2,1,2,1,2,1,0,0,2,1,0,5,3, ,3,3, ,700,700,2,3, ,&,01,1, , ,3,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,0,1,040020000,000-0,1,2,041,0009180,212
0400571805,1,6,04,2,11, ,1,1,1,1,2,2,2, , , , , , ,5,1,0,1,1,2,3,4, ,1000, , ,3, ,5,01,1, , ,3,1,2,2,2,2,1,2,2,2,2,2,2,2,6,4,2,1,040020000,000-0,1,2,041,0009180,212
0400571806,1,8,10,3,15, ,1,2,3,4,1,2,1,2,2,2,1,0,0,2,1,0,8,3, ,3,3, ,1000,1000,2,2, ,&,01,1, , ,3,1,1,1,1,2,1,2,2,2,2,2,2,2,7,4,3,1,040020000,000-0,1,2,041,0009180,212
0400574301,1,8,10,3,2, ,1,2,3,5,1,1,1,2,2,2,1,0,0,2,1,0,8,3, ,1,4, ,2500, , ,2, ,2,01,1, , ,3,2,1,1,1,1,2,2,2,1,1,2,1,1,4,2,2,1,040020000,000-0,1,2,041,0009190,206
0400574302,1,8,10,2,1, ,1,2,1,2,1,1,1,2,1,2,1,0,0,2,1,0,4,3, ,1,4, ,1800, , ,2, ,2,01,1, , ,3,2,1,1,1,2,1,2,2,1,2,2,2,2,5,3,2,1,040020000,000-0,1,2,041,0009190,206
0400574303,1,8,03,2,10, ,2, ,1,1,5, ,2, , , , , , ,5,1,0,1,6, ,1,4, ,1000, , ,1,1,5,01,1, , ,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,0,1,040020000,000-0,1,2,041,0009190,206
0400574304,1,8,03,2,15, ,2, ,1,1,5, ,2, , , , , , ,5,5, , ,1,2,1,4, ,1300, , ,2, ,5,01,1, , ,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,040020000,000-0,1,2,041,0009190,206
0400574305,1,8,10,3,10, ,1,2,2,4,1,2,1,2,1,2,1,0,0,2,1,0,4,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,3,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009190,206
0400574306,1,8,10,2,5, ,1,1,1,1,2,2,1,2,2,2,0,1,0,2,1,0,3,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009190,206
0400575201,1,8,10,3,11, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,0,6,3, ,1,4, ,3000, , ,1,2,1,01,1, , ,1,2,1,1,1,2,2,2,2,1,2,2,1,2,4,1,3,1,040020000,000-0,1,4,043,0009200,118
0400575202,1,8,10,3,10, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,0,8,3, ,1,4, ,2000, , ,1,2,2,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,1,2,4,2,2,1,040020000,000-0,1,4,043,0009200,118
0400575203,1,8,10,3,11, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,0,12,3, ,1,4, ,2000, , ,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,1,2,5,2,3,1,040020000,000-0,1,4,043,0009200,118
0400575204,1,8,10,3,11, ,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,0,5,3, ,1,3, ,1500,1900,1,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,1,2,5,2,3,1,040020000,000-0,1,4,043,0009200,118
0400575205,1,8,10,3, ,1,1,2,2,3,1,1,1,2,1,2,1,0,0,2,1,0,5,3, ,1,1,2000, , ,1, , , , , , , , ,1,1,1,1,2,2,2,2,1,2,2,1,2,4,2,2,1,040020000,000-0,1,4,043,0009200,118
0400575206,1,8,10,3,11, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,14,3, ,1,4, ,3000, , ,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,1,2,3,0,3,1,040020000,000-0,1,4,043,0009200,118
0400587901,1,8,10,3, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,13,3, ,1,3, ,1500,1200,1,1,2,1,02,1, , ,1,1,1,1,1,1,2,2,2,1,2,2,1,2,5,4,1,1,040020000,000-0,1,2,041,0009210,117
0400587903,1,8,10,3,10, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,1,3, ,1500,1400,1,1,2,1,01,1, , ,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009210,117
0400587904,1,8,10,3,10, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,11,3, ,1,3, ,2000,1150,1,1,2,1,01,1, , ,1,2,1,1,1,1,2,2,2,1,2,2,1,2,4,1,3,1,040020000,000-0,1,2,041,0009210,117
0400587905,1,8,10,3,10, ,1,2,1,3,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,1,3, ,1500,1400,1,1,2,1,02,1, , ,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009210,117
0400587906,1,8,10,3, ,1,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,5,3, ,1,3, ,1500,750,1,1,2,1,01,1, , ,1,2,1,1,1,2,2,2,2,1,2,2,2,2,3,1,2,1,040020000,000-0,1,2,041,0009210,117
0400589601,1,8,10,3,12, ,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,0,5,3, ,1,2, ,2500, , , , , , , , , , ,2,1,1,1,2,2,2,2,1,2,2,1,2,3,2,1,1,040020000,000-0,1,2,041,0009220,169
0400589602,1,8,10,3,8, ,1,2,1,2,1,1,1,2,1,1,1,0,0,2,1,0,4,3, ,1,3, ,1000,570,1,1,2,1,01,1, , ,1,1,1,1,1,1,2,2,2,1,2,2,2,2,9,4,5,1,040020000,000-0,1,2,041,0009220,169
0400589603,1,8,10,3,8, ,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,0,3,3, ,1,3, ,1300,800,1,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,4,2,2,1,040020000,000-0,1,2,041,0009220,169
0400589604,1,8,10,3, ,1,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,0,10,3, ,1,3, ,4000,4000,1,1,2,1,01,1, , ,1,2,2,1,1,2,2,2,2,1,2,2,1,2,3,1,2,1,040020000,000-0,1,2,041,0009220,169
0400589605,1,8,10,3,8, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,12,3, ,1,3, ,1500,1800,1,1,2,1,01,1, , ,1,2,1,1,1,1,1,2,2,1,2,2,1,2,3,0,3,1,040020000,000-0,1,2,041,0009220,169
0400589606,1,8,10,3,16, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,0,7,3, ,1,4, ,1300, , ,1,2,1,01,1,02,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,5,1,4,1,040020000,000-0,1,2,041,0009220,169
0400593401,1,8,10,3, ,1,1,2,1,4,1,1,1,2,2,2,1,0,0,2,1,0,8,3, ,1,2, ,1500, , , , , , , , , , ,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,1,040020000,000-0,1,4,043,0009230,148
0400593402,1,8,10,3,5, ,1,2,4,6,1,1,1,2,1,2,2,0,0,2,1,0,9,3, ,1,3, ,2500,2190,1,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,3,0,3,1,040020000,000-0,1,4,043,0009230,148
0400593405,1,8,10,3,2, ,1,2,1,2,1,1,1,2,1,2,1,0,0,2,1,0,8,3, ,1,3, ,2300,2270,1,1,2,1,01,1, , ,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,4,043,0009230,148
0400593406,1,8,10,2, ,1,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,0,13,3, ,1,3, ,2500,3000,2,1,2,1,01,1,02,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,4,3,1,1,040020000,000-0,1,4,043,0009230,148
0400603001,1,8,10,3,11, ,1,2,2,5,1,1,1,1,1,2,1,1,0,2,1,0,22,3, ,1,4, ,5000, , ,1,2,2,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,1,1,2,4,3,1,1,040020000,000-0,1,2,041,0009240,135
0400603002,1,3,03,2,16, ,1,2,1,3,2,1,1,2,2,2,0,1,0,2,1,0,1,1,2,1,4, ,600, , ,2, ,5,01,1, , ,1,2,2,2,2,2,1,2,2,1,2,2,2,2,4,0,4,1,040020000,000-0,1,2,041,0009240,135
0400603003,1,8,03,2,21, ,1,2,2,3,1,1,1,2,2,2,0,1,0,2,1,2,1,1,2,1,4, ,700, , ,2, ,5,01,1, , ,1,2,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,1,040020000,000-0,1,2,041,0009240,135
0400603004,1,8,10,2,12, ,1,1,2,2,1,2,1,2,2,2,0,1,0,2,1,0,4,1,1,1,2, ,2000, , , , , , , , , , ,2,1,2,1,2,2,2,2,1,2,2,2,2,4,2,2,1,040020000,000-0,1,2,041,0009240,135
0400603005,1,8,10,3,30, ,1,2,2,4,1,1,1,2,1,2,2,0,0,2,1,0,8,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,4,2,2,1,040020000,000-0,1,2,041,0009240,135
0400603006,1,8,10,3,26, ,1,2,1,2,1,1,1,2,1,2,1,0,0,2,1,0,3,3, ,1,2, ,800, , , , , , , , , , ,2,1,1,2,2,2,2,2,1,2,2,2,2,5,1,4,1,040020000,000-0,1,2,041,0009240,135
0400607401,1,8,10,3,1, ,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,0,11,3, ,1,4, ,1500, , ,2, ,3,01,1, , ,2,2,1,1,1,2,2,2,2,1,2,2,1,2,3,2,1,1,040020000,000-0,1,2,041,0009250,112
0400607402,1,8,10,3,10, ,1,2,2,4,1,1,1,2,1,2,2,0,0,1,1,0,7,3, ,1,4, ,2500, , ,2, ,5,02,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,1,2,4,1,3,1,040020000,000-0,1,2,041,0009250,112
0400607403,1,8,10,2,10, ,1,1,2,2,1,1,1,1,1,2,1,0,0,1,1,0,4,3, ,1,4, ,1000, , ,1,2,3,01,1,02,1,3,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009250,112
0400607404,1,8,10,2,12, ,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,0,4,3, ,1,1,600, , ,1, , , , , , , , ,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,0,1,040020000,000-0,1,2,041,0009250,112
0400607405,1,8,10,3,5, ,1,2,1,2,1,1,1,2,1,2,1,0,0,1,1,0,7,3, ,1,4, ,1000, , ,2, ,5,01,1, , ,1,2,1,1,1,2,2,2,1,1,2,2,2,2,5,3,2,1,040020000,000-0,1,2,041,0009250,112
0400607406,1,8,10,2,8, ,1,2,2,5,1,1,1,2,1,2,1,0,0,2,1,0,6,3, ,1,3, ,1200,1000,1,2, ,1,01,1, , ,3,1,1,1,1,2,1,2,2,1,1,2,2,2,4,2,2,1,040020000,000-0,1,2,041,0009250,112
0400608701,1,8,10,2,10, ,1,2,1,4,1,1,1,2,2,2,1,0,0,1,1,1,15,3, ,1,3, ,800,800,1,1,2,3,01,1, , ,3,2,1,1,1,2,2,2,2,1,2,2,2,2,4,2,2,1,040020000,000-0,1,2,041,0009260,107
0400608702,1,8,10,3,8, ,1,2,2,4,1,1,1,2,1,2,1,0,0,2,1,1,4,3, ,1,4, ,1500, , ,1,2,5,02,1, , ,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,040020000,000-0,1,2,041,0009260,107
0400608703,1,8,10,3,10, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,1,5,3, ,1,3, ,1200,850,1,1,1,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,1,2,5,2,3,1,040020000,000-0,1,2,041,0009260,107
