Número de registro o fila,Nombre de campo,Dato publicado,Dato nuevo,Estatus del cambio,Fecha de modificación,Observaciones del cambio
17352,factor,805,739,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17353,factor,805,739,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17354,factor,572,739,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17355,factor,572,739,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17356,factor,572,739,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17357,factor,572,739,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17358,factor,572,739,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17359,factor,572,739,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17360,factor,572,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17361,factor,572,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17362,factor,572,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17363,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17364,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17365,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17366,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17367,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17368,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17369,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17370,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17371,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17372,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17373,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17374,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17375,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17376,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17377,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17378,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17379,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17380,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17381,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17382,factor,676,578,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17383,factor,676,712,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17384,factor,676,712,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17385,factor,802,712,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
17386,factor,802,712,Información revisada.,2021-11-29,"El 29 de noviembre de 2021, se reemplazó el Conjunto de datos, debido a que se actualizó el factor de expansión (factor), con base en la estimación de población que genera el Marco de Muestreo de Viviendas del INEGI."
