folioviv,sexo_jefe,edad_jefe,educa_jefe,tot_integ,hombres,mujeres,p12_64,p65mas,ocupados,percep_ing,perc_ocupa,total_gasto,total_ingreso
100688401,1,45,6,4,1,3,2,0,2,2,2,19521.37,27865.57
100688402,1,72,5,3,2,1,1,2,1,3,1,44553.96000000001,35234.72
100688403,2,62,6,2,0,2,2,0,1,2,1,17590.1,66865.68
100688404,1,66,4,2,1,1,0,2,0,1,0,6113.46,13111.84
100688405,1,53,6,2,1,1,2,0,2,2,2,13851.73,37912.89
100688406,2,22,8,4,1,3,3,0,3,3,3,33788.45,57487.1
100691701,1,61,4,3,1,2,3,0,1,2,1,14506.05,41401.009999999995
100691702,1,64,4,2,1,1,2,0,1,1,1,15019.95,25036.62
100691703,1,42,5,5,3,2,4,0,4,4,4,44728.81,37406.369999999995
100691704,2,64,4,6,1,5,4,0,3,4,3,55345.89,94231.36
100691705,2,42,6,7,2,5,2,0,0,1,0,9647.78,14861.56
100691706,1,52,5,2,1,1,2,0,2,2,2,25786.38,34348.33
100695902,1,69,4,2,1,1,0,2,0,2,0,10703.36,26522.97
100695903,1,41,6,4,1,3,2,0,2,4,2,27228.760000000002,35515.22
100695904,2,64,4,1,0,1,1,0,1,1,1,8437.05,18487.67
100695905,1,32,8,3,2,1,2,0,2,2,2,23717.48,44081.65
100695906,1,32,5,5,3,2,4,0,2,4,2,32605.57,34155.69
100711501,1,52,4,6,3,3,4,0,3,4,3,17797.03,54755.08
100711502,1,42,4,4,3,1,3,0,3,3,3,28768.35,40099.7
100711503,2,60,4,3,0,3,3,0,2,3,2,10256.41,38640.32
100711504,1,41,8,4,1,3,3,0,3,3,3,51869.57,81672.29
100711505,1,80,4,2,1,1,0,2,2,2,2,27681.32,23882.460000000003
100711506,2,37,8,2,1,1,2,0,1,1,1,19753.019999999997,31099.19
100718601,1,51,4,3,1,2,3,0,2,2,2,30464.8,33504.05
100718602,1,38,6,5,3,2,3,0,1,1,1,11723.75,63146.5
100718604,1,34,6,5,3,2,4,0,1,2,1,22441.77,34018.35
100718605,1,59,11,1,1,0,1,0,1,1,1,139810.73,161755.34
100718606,1,52,10,4,2,2,4,0,2,2,2,140846.21,165614.73
100720001,2,33,9,2,0,2,2,0,1,2,1,25003.050000000003,25501.66
100720002,2,56,3,1,0,1,1,0,1,1,1,7625.95,12685.33
100720003,1,25,5,3,1,2,2,0,1,2,1,31675.809999999998,37399.46
100720004,1,30,10,2,1,1,2,0,2,2,2,92455.35,114311.01
100720005,1,59,10,2,1,1,2,0,1,1,1,70440.19,90359.63
100720006,2,29,7,5,3,2,3,0,2,3,2,54726.770000000004,84720.48000000001
100738202,2,55,6,3,1,2,2,0,2,2,2,17305.46,52649.82
100738203,1,70,3,3,2,1,1,2,2,3,2,11488.619999999999,43373.92
100738204,1,60,4,2,1,1,1,1,1,2,1,3072.04,15123.87
100738205,1,50,6,3,2,1,3,0,1,3,1,16866.2,47888.71
100738206,1,69,3,4,2,2,2,2,3,4,3,16554.68,63043.43
100761301,2,65,1,3,0,3,2,1,0,2,0,18096.46,22937.37
100761301,1,19,6,3,1,2,2,0,2,2,2,10346.230000000001,22940.84
100761301,1,21,5,2,1,1,2,0,1,2,1,13273.27,21643.350000000002
100761302,2,71,1,4,1,3,3,1,2,4,2,218514.13,245324.7
100761303,1,76,4,5,4,1,2,1,2,4,2,11008.34,31700.949999999997
100761304,2,69,4,8,3,5,5,1,3,5,3,8938.19,52861.659999999996
100761304,1,30,4,3,1,2,2,0,2,2,2,10233.51,24372.31
100761304,1,37,3,4,2,2,3,0,2,4,2,13013.03,30003.22
100761305,2,72,1,2,1,1,1,1,2,2,2,2552.0,41444.4
100761306,1,51,6,1,1,0,1,0,1,1,1,8504.79,13991.300000000001
100773801,2,47,6,5,2,3,3,0,2,2,2,25961.53,48324.57
100773802,1,54,6,4,3,1,2,0,1,1,1,26222.03,23622.87
100773803,1,19,7,4,2,2,3,0,2,3,2,21500.47,32292.47
100773804,1,55,4,7,3,4,6,0,3,5,3,43292.02,98622.18000000001
100773805,1,54,4,9,3,6,4,0,3,5,3,40228.82,65669.36
100773805,1,21,8,3,1,2,2,0,1,1,1,21899.77,43751.64
100773806,1,39,5,6,5,1,4,0,2,6,2,38995.69,50302.93
100781401,2,55,8,3,2,1,3,0,1,1,1,7019.11,22408.93
100781403,1,45,8,5,3,2,4,0,3,3,3,30064.53,64003.39
100781404,2,49,10,3,0,3,2,0,1,3,1,45259.65,66643.19
100781405,1,74,10,2,1,1,0,2,0,2,0,127001.12,228173.64
100781406,1,66,4,3,2,1,2,1,3,3,3,65687.62,145523.08
100797701,1,43,6,5,3,2,5,0,4,4,4,54494.979999999996,56316.85
100797702,1,61,10,5,3,2,4,0,4,3,3,62360.39,98903.3
100797704,1,65,6,3,2,1,2,1,3,3,3,46342.25,69559.04000000001
100803901,1,69,4,2,1,1,0,2,0,2,0,14721.02,21728.11
100803902,1,54,10,9,3,6,6,0,5,5,5,22567.68,48153.22
100803903,2,84,1,3,2,1,2,1,1,2,1,67223.31,83593.93
100803905,2,70,4,2,1,1,1,1,1,2,1,29819.23,49642.67
100803906,1,60,11,3,2,1,2,1,2,3,2,44772.88,117702.05
100824501,1,30,10,1,1,0,1,0,1,1,1,20353.7,11597.76
100824502,1,86,1,1,1,0,0,1,0,1,0,891.4,10240.17
100824504,1,56,6,6,1,5,5,0,4,4,4,81944.35,53465.07
100824505,2,40,6,5,1,4,4,0,2,3,2,62240.060000000005,24799.75
100824506,1,51,8,3,2,1,3,0,2,2,2,18777.4,47622.88
100829601,1,34,10,3,2,1,2,0,1,1,1,36256.14,24590.16
100829602,2,60,4,1,0,1,1,0,1,1,1,16210.779999999999,22894.5
100829603,1,46,6,4,1,3,4,0,4,4,4,73256.59,120205.84
100829604,1,63,10,3,2,1,2,1,3,2,2,38595.42,61778.47
100829605,1,58,6,4,1,3,3,0,2,2,2,30315.239999999998,40731.13
100829606,2,83,1,3,2,1,2,1,2,2,2,4886.06,29984.230000000003
100837001,1,79,3,3,2,1,1,2,1,3,1,10281.88,63236.65
100837002,1,40,6,1,1,0,1,0,1,1,1,32192.329999999998,47579.76
100837003,2,53,6,3,1,2,3,0,2,2,2,22364.36,47137.95
100837004,1,49,9,1,1,0,1,0,1,1,1,21702.28,26089.58
100837005,1,73,3,1,1,0,0,1,0,1,0,4220.26,17336.29
100837006,1,60,4,5,3,2,5,0,3,3,3,28006.15,57393.9
100840201,1,50,8,3,2,1,3,0,1,1,1,29494.47,31773.46
100840202,1,68,6,2,1,1,1,1,1,2,1,46156.68,17302.25
100840203,1,53,8,7,2,5,6,0,3,5,3,62250.91,140393.36
100840204,1,51,6,4,3,1,4,0,3,4,3,17105.13,67682.02
100840204,1,24,6,2,1,1,2,0,1,2,1,16568.12,30739.09
100840204,1,32,6,5,1,4,2,0,1,1,1,14895.52,14644.33
100840204,1,26,6,4,2,2,2,0,1,1,1,9164.98,22882.13
100840205,2,51,6,3,1,2,2,0,1,1,1,43805.25,39747.51
100840206,1,59,10,6,2,4,5,0,2,2,2,57073.72,98957.61
100842301,1,69,9,3,1,2,1,2,1,3,1,36740.65,71145.31
100842302,2,57,9,2,1,1,2,0,2,2,2,65912.14,83628.47
100842304,1,59,5,5,3,2,4,0,1,1,1,34866.19,37515.13
100842305,1,57,4,4,1,3,4,0,2,2,2,39305.299999999996,43923.92
100842306,1,73,3,2,1,1,0,2,1,2,1,9292.72,23451.06
100843801,1,60,4,2,1,1,2,0,2,1,1,31457.4,31057.37
100843802,2,48,6,2,1,1,2,0,2,2,2,31337.760000000002,67890.86
100843803,1,37,6,8,5,3,6,0,3,4,3,44959.3,50640.95
100843804,2,62,4,2,1,1,2,0,1,1,1,15101.08,14445.6
100843805,1,55,8,3,2,1,3,0,2,3,2,57906.270000000004,129886.90000000001
100843806,1,35,8,3,2,1,2,0,2,2,2,26988.620000000003,65018.78
100853401,1,57,8,2,1,1,2,0,2,1,1,12012.52,31539.58
100853403,2,44,10,4,3,1,3,0,3,4,3,103902.26999999999,90439.16
100853404,1,59,10,7,4,3,4,0,3,5,3,65737.69,110257.28
100853405,1,61,10,2,1,1,2,0,1,2,1,43420.18,50098.78
100853406,2,62,8,1,0,1,1,0,1,1,1,4069.4,12852.28
100858701,1,52,6,2,1,1,2,0,1,1,1,21424.95,53097.17
100858702,1,44,9,2,1,1,2,0,2,2,2,92859.3,93297.55
100858703,1,38,9,5,2,3,3,0,2,2,2,158315.49,151691.0
100858704,1,77,4,2,1,1,0,2,0,2,0,24180.559999999998,63259.4
100858705,1,40,9,2,1,1,2,0,2,2,2,51738.34,63083.56
100858706,2,60,3,1,0,1,1,0,0,1,0,13063.83,13997.69
100860901,1,57,10,4,3,1,4,0,1,2,1,48774.0,112907.83
100860903,1,78,4,4,1,3,2,2,1,3,1,25546.79,29689.95
100860904,1,30,8,4,3,1,2,0,2,2,2,86323.63,30701.629999999997
100860906,2,74,4,1,0,1,0,1,0,1,0,9753.26,10471.16
100869502,2,75,3,5,4,1,3,2,4,4,3,19053.29,47382.9
100869503,2,24,6,3,2,1,1,0,0,2,0,5838.49,28161.78
100869504,2,31,6,2,1,1,2,0,2,2,2,49002.75,43163.04
100869506,1,48,4,1,1,0,1,0,1,1,1,7910.03,14124.66
100902601,2,42,8,1,0,1,1,0,1,1,1,53423.54,57297.84
100902603,1,51,8,3,2,1,2,0,2,2,2,51669.28,57925.74
100902604,1,77,10,2,1,1,0,2,0,2,0,48055.01,87540.98
100902605,1,51,7,3,2,1,3,0,2,2,2,150966.91,221627.61
100902606,1,59,10,2,1,1,2,0,1,1,1,36942.799999999996,76684.32
100903001,2,55,8,3,2,1,3,0,2,2,2,91774.84999999999,415431.04
100903003,1,60,10,5,2,3,5,0,3,3,3,124551.44,266576.05
100903005,1,54,11,1,1,0,1,0,1,0,0,48091.14,20322.58
100913201,2,73,4,1,0,1,0,1,0,1,0,6227.75,39618.59
100913203,1,59,10,3,1,2,3,0,2,2,2,15411.69,35084.619999999995
100913204,1,62,10,4,2,2,4,0,3,2,2,34483.69,73715.12
100913205,1,50,8,4,1,3,4,0,3,3,3,19798.96,18149.15
100913206,2,69,3,5,2,3,3,1,2,3,2,40973.55,36658.36
100914302,1,38,3,4,2,2,2,0,1,2,1,22327.01,18517.059999999998
100914303,2,75,4,2,0,2,0,2,0,2,0,6289.3,17702.309999999998
100914304,1,48,6,8,2,6,3,0,1,5,1,42137.11,42629.25
100914305,1,44,7,5,3,2,5,0,4,4,4,46764.56,67897.79
100914306,1,66,1,10,6,4,8,1,6,7,6,21246.72,89709.37
100920801,1,23,9,1,1,0,1,0,0,1,0,29268.99,39146.799999999996
100920802,1,28,10,1,1,0,1,0,1,1,1,36160.119999999995,49057.37
100920803,2,28,6,2,1,1,2,0,2,2,2,43885.119999999995,41416.770000000004
100920806,1,30,8,3,2,1,2,0,1,1,1,63132.36,68014.23
100925401,1,54,6,5,2,3,5,0,3,4,3,59747.240000000005,60204.92
100925402,1,36,6,5,2,3,2,0,1,2,1,16521.35,17134.66
100925403,2,58,6,4,1,3,3,1,0,3,0,44173.81,79517.92
100925404,1,79,4,3,1,2,2,1,1,2,1,39209.59,48307.24
100925406,1,41,10,1,1,0,1,0,1,1,1,77400.1,84753.04000000001
100932702,1,50,9,6,2,4,4,2,3,3,3,146232.81,176192.0
100932703,1,27,9,4,2,2,2,1,1,3,1,43877.44,52688.59
100932704,2,57,10,3,1,2,3,0,3,3,3,82635.76,145626.37
100932705,2,52,6,2,0,2,2,0,1,2,1,29490.71,35101.04
100937901,1,49,7,4,2,2,4,0,3,4,3,22463.58,60623.95
100937902,1,57,10,3,2,1,3,0,1,2,1,71859.70999999999,83347.81
100937903,1,49,10,3,2,1,3,0,2,2,2,22459.06,36541.18
100937904,2,34,7,3,1,2,3,0,1,3,1,38589.24,35025.31
100937905,1,54,10,3,2,1,3,0,2,3,2,85222.91,275576.05
100937906,1,54,8,6,1,5,5,0,1,1,1,26764.8,37292.24
100939502,1,67,6,1,1,0,0,1,0,1,0,16731.86,32607.63
100939504,1,42,9,4,2,2,2,0,2,1,1,41924.36,62466.68
100939505,2,56,11,2,1,1,2,0,1,2,1,60300.59,68156.98
100939506,1,65,10,2,1,1,0,2,0,1,0,26260.660000000003,29726.5
100943601,2,59,6,3,1,2,3,0,2,3,2,43403.05,63589.079999999994
100943602,1,45,6,5,3,2,3,0,2,2,2,90251.92,64886.95
100943603,2,44,6,1,0,1,1,0,1,1,1,10678.9,27262.73
100943604,1,46,7,3,2,1,3,0,3,3,3,20270.07,23754.07
100943605,1,45,7,3,1,2,3,0,1,1,1,17764.699999999997,21491.440000000002
100943606,1,45,4,4,3,1,4,0,3,3,3,18038.73,31273.85
100960001,1,54,8,4,2,2,4,0,3,3,3,32843.46,67957.54
100960002,1,40,6,4,2,2,4,0,2,2,2,19493.91,24121.11
100960003,1,46,4,2,1,1,2,0,2,2,2,18538.719999999998,23713.52
100960005,1,33,8,2,1,1,2,0,2,2,2,30237.86,33627.7
100960006,1,50,3,4,2,2,4,0,2,2,2,26260.16,27809.7
100974202,1,34,11,1,1,0,1,0,1,1,1,99456.58,113158.09999999999
100974203,1,46,10,3,2,1,2,0,2,2,2,74532.1,141986.21
100974204,2,52,7,2,0,2,2,0,1,2,1,16883.85,22384.21
100974205,2,20,9,2,0,2,2,0,1,2,1,16830.11,26928.73
100977302,1,60,6,4,3,1,4,0,2,2,2,56848.88,81120.38
100977303,1,37,7,1,1,0,1,0,1,1,1,27988.7,51051.55
100977304,1,58,10,3,1,2,3,0,1,2,1,44472.829999999994,76276.12
100977305,1,37,8,4,1,3,3,0,2,3,2,57420.62,79439.23
100977306,1,61,8,4,3,1,4,0,3,4,3,28639.84,51933.37
100993801,1,62,7,3,2,1,2,1,1,2,1,33843.89,55415.27
100993802,1,57,6,1,1,0,1,0,1,1,1,25222.67,41895.62
100993803,2,42,6,3,0,3,3,0,3,3,3,85148.59999999999,114209.47
100993804,2,45,10,2,1,1,2,0,2,2,2,36101.659999999996,51380.369999999995
100993805,1,44,10,3,1,2,3,0,1,1,1,55342.149999999994,188121.11
100993806,1,42,9,3,2,1,2,0,1,1,1,64846.270000000004,34253.53
100995402,1,32,7,7,4,3,3,0,3,2,2,40345.58,51018.36
100995403,1,44,10,5,3,2,5,0,2,4,2,102813.91,133492.2
100995404,2,71,4,1,0,1,0,1,1,1,1,16768.62,22699.420000000002
100995405,1,63,6,4,1,3,4,0,4,4,4,68533.87,113820.14
100995406,2,41,9,2,0,2,1,1,1,2,1,35979.96,57851.49
100998701,2,61,4,3,2,1,3,0,2,3,2,28137.31,22175.87
100998702,2,45,10,4,1,3,4,0,3,3,3,92948.62000000001,145501.49000000002
100998703,2,43,4,10,8,2,5,0,3,6,3,24628.78,43059.44
100998704,2,33,10,4,2,2,3,0,1,2,1,40340.12,70029.4
100998705,1,37,8,1,1,0,1,0,1,1,1,47263.48,30947.68
100998706,2,49,6,3,2,1,3,0,2,3,2,58927.43,95113.88
101000902,2,58,6,4,1,3,3,0,3,3,3,45595.39,57243.21
101000903,1,45,5,5,3,2,4,0,4,3,3,47981.89,54025.6
101000905,1,26,6,4,2,2,2,0,1,2,1,22990.64,41993.93
101000906,2,49,4,2,0,2,2,0,2,2,2,51832.92,69776.28
101005501,1,60,8,2,1,1,2,0,1,1,1,25706.02,56494.55
101005502,1,43,6,5,2,3,3,0,2,2,2,22213.23,56465.41
101005503,1,42,6,3,2,1,3,0,2,2,2,24102.03,40483.09
101005504,1,49,8,5,3,2,5,0,5,4,4,65975.2,99879.68999999999
101005505,1,34,4,2,1,1,2,0,1,2,1,20288.96,21720.15
101005506,1,47,8,4,2,2,4,0,2,2,2,21839.62,22736.0
101017601,1,49,10,3,1,2,3,0,2,3,2,100298.47,92362.98
101017602,1,23,7,1,1,0,1,0,1,1,1,19021.559999999998,37850.48
101017603,1,36,6,4,3,1,2,0,2,4,2,53236.020000000004,53516.619999999995
101017605,1,38,9,1,1,0,1,0,0,0,0,30694.48,27819.09
101017606,1,59,6,2,1,1,2,0,2,2,2,28390.97,128139.32
101035001,2,67,3,4,2,2,2,2,2,4,2,22965.32,40868.9
101035002,1,50,4,4,2,2,4,0,4,4,4,42347.19,61257.44
101035003,2,66,1,3,2,1,2,1,2,2,2,19396.58,34836.9
101035004,1,69,3,2,1,1,0,2,1,2,1,19214.55,26268.17
101035005,1,51,6,3,2,1,3,0,3,2,2,50646.41,20427.54
101035006,1,60,6,4,1,3,4,0,2,2,2,36330.41,50778.950000000004
101071201,2,47,6,2,0,2,2,0,1,1,1,27153.350000000002,40656.82
101071202,2,24,7,6,4,2,3,0,3,3,3,18709.11,50144.04
101071204,1,49,3,3,2,1,3,0,2,2,2,18103.73,50963.34
101071205,1,56,4,4,2,2,3,0,1,2,1,30114.100000000002,39340.42
101071206,2,75,4,1,0,1,0,1,0,1,0,23915.35,41526.52
101089302,1,59,3,8,4,4,6,0,4,8,4,35120.67,58669.9
101089303,1,43,4,5,2,3,4,0,3,3,3,22350.920000000002,68419.49
101089304,2,45,3,2,1,1,2,0,2,2,2,13219.11,41855.52
101089305,1,46,9,3,3,0,2,0,1,1,1,31386.23,38644.4
101089306,1,43,9,6,3,3,4,0,2,1,1,21583.0,45031.68
101094801,1,29,9,3,2,1,2,0,2,2,2,53479.78999999999,70108.24
101094802,1,26,10,2,1,1,2,0,2,2,2,54843.85,54452.95
101094803,2,46,6,4,3,1,4,0,4,4,4,34136.0,67735.3
101094804,2,67,4,2,0,2,1,1,2,2,2,19073.370000000003,40004.630000000005
101094805,2,45,6,3,1,2,2,0,2,3,2,73946.73999999999,52452.979999999996
101094806,1,57,3,3,1,2,3,0,2,3,2,7844.46,97337.41
101107401,1,48,6,2,1,1,2,0,1,2,1,16735.6,19502.09
101107402,2,51,6,3,0,3,3,0,2,3,2,171668.84,75231.37
101107402,1,62,4,1,1,0,1,0,1,1,1,15595.09,34747.76
101107404,1,54,4,6,4,2,5,1,5,5,5,127872.98,104478.26999999999
101107405,1,65,4,2,1,1,1,1,1,2,1,8181.52,38204.5
101107406,1,54,10,4,1,3,4,0,1,3,1,84160.09,637449.75
101123701,2,65,6,1,0,1,0,1,0,1,0,55081.36,71405.47
101123702,1,37,10,4,1,3,3,0,2,4,2,132647.16999999998,136424.76
101123703,1,43,10,3,1,2,2,0,2,2,2,70685.1,79290.73999999999
101123704,1,44,10,4,2,2,4,0,1,1,1,72047.19,99850.46
101123705,2,59,3,2,1,1,2,0,1,2,1,77236.64,74327.91
101137901,2,22,8,2,0,2,2,0,2,2,2,16392.19,17071.81
101137903,1,55,10,3,1,2,3,0,2,2,2,54721.7,119994.09
101137904,1,50,8,6,3,3,6,0,4,5,4,110625.12000000001,163481.87
101137905,1,32,8,5,4,1,2,0,1,1,1,29566.190000000002,51565.82
101137906,1,57,4,3,2,1,3,0,2,2,2,27620.83,53132.69
101165501,1,48,11,1,1,0,1,0,1,1,1,72815.68000000001,137934.78
101165502,2,68,3,3,2,1,1,2,2,3,2,8396.65,36045.23
101165503,2,19,5,4,1,3,2,0,1,1,1,19373.98,22809.33
101165504,1,23,9,3,2,1,2,0,2,2,2,26756.530000000002,36925.450000000004
101165505,2,68,4,1,0,1,0,1,1,1,1,4045.81,18799.489999999998
101165506,1,60,6,4,3,1,3,0,3,3,3,11005.01,57220.34
101179601,2,40,6,4,2,2,4,0,2,2,2,42349.86,40415.62
101179602,2,42,6,2,1,1,2,0,2,2,2,27412.54,41321.2
101179603,1,33,8,7,3,4,4,0,1,6,1,33107.58,60859.89
101179604,1,35,10,3,1,2,3,0,1,2,1,75612.84,141147.5
101179605,2,54,10,1,0,1,1,0,1,1,1,19954.809999999998,18329.84
101179606,2,28,9,2,0,2,1,0,1,1,1,23768.48,33344.18
101183001,1,56,6,4,2,2,4,0,2,2,2,113746.89,104502.45
101183002,1,48,1,5,3,2,5,0,5,2,2,26348.96,60147.85
101183004,1,50,8,1,1,0,1,0,1,1,1,55262.270000000004,50420.94
101183005,1,46,5,4,3,1,4,0,4,4,4,66519.42,39585.950000000004
101183006,1,55,8,2,1,1,2,0,2,2,2,23401.79,51353.83
101188201,1,52,6,5,1,4,5,0,3,3,3,25332.78,51312.130000000005
101188202,2,52,8,4,1,3,3,0,2,2,2,48023.21,52143.35
101188203,1,46,6,1,1,0,1,0,1,1,1,22673.440000000002,36846.77
101188204,1,49,6,5,2,3,5,0,4,4,4,35574.759999999995,62934.33
101188205,1,37,8,4,1,3,2,0,2,3,2,30503.55,57832.1
101188206,1,26,4,6,3,3,3,1,3,3,3,22976.24,56731.62
101193301,2,48,6,4,1,3,3,0,2,2,2,12381.23,31340.98
101193302,2,47,6,9,2,7,7,0,4,7,4,30443.61,76406.97
101193303,1,28,4,4,1,3,2,0,2,2,2,14515.15,40697.19
101193304,2,88,3,8,3,5,5,1,4,5,4,13011.09,33072.12
101193305,2,60,6,7,2,5,5,0,2,4,2,32709.25,90666.96
101193306,1,58,8,3,2,1,3,0,2,2,2,65804.18,275252.59
101199801,1,30,6,4,3,1,2,0,1,2,1,17564.98,32387.32
101199802,1,53,6,3,2,1,3,0,3,3,3,165195.87,245290.80000000002
101199803,1,31,10,3,1,2,2,0,1,1,1,70276.84999999999,12626.31
101199805,1,48,6,7,3,4,6,0,4,6,4,28736.11,91687.91
101199806,1,50,3,4,3,1,4,0,3,4,3,38779.03,75589.06
101199806,1,25,4,3,2,1,2,0,1,1,1,26256.41,28084.17
101209401,1,44,6,5,1,4,4,0,3,4,3,108901.06,97993.35
101209403,1,42,6,5,2,3,4,0,1,3,1,52943.71000000001,51005.439999999995
101209404,1,70,8,4,2,2,3,1,2,3,2,56312.45,72198.5
101209405,2,42,4,3,2,1,1,0,1,2,1,20473.42,16002.36
101217701,2,53,5,4,3,1,4,0,3,3,3,47847.33,73875.83
101217704,1,47,8,3,2,1,3,0,3,3,3,23655.59,67278.01
101217706,1,24,6,5,4,1,2,0,1,1,1,19583.96,41808.36
101234901,1,49,4,3,1,2,3,0,3,3,3,17008.36,19351.95
101234903,1,51,4,7,3,4,5,0,4,6,4,77799.36,106936.13
101234904,1,41,8,5,2,3,3,0,3,1,1,42940.89,42525.8
101234905,1,45,5,8,3,5,5,0,3,3,3,55456.54,83325.5
101234906,1,45,5,6,4,2,5,0,3,3,3,25778.489999999998,40479.45
101241501,1,26,6,5,3,2,2,0,1,1,1,15780.52,21495.16
101241502,1,44,7,4,3,1,3,0,2,1,1,31717.67,33405.369999999995
101241503,2,39,6,4,1,3,3,0,3,4,3,24668.41,43322.759999999995
101241504,2,66,1,3,2,1,1,2,1,3,1,57974.479999999996,70461.81999999999
101241505,1,45,4,4,2,2,4,0,3,2,2,84666.44,81010.17
101241506,1,37,6,6,2,4,2,0,2,4,2,25990.01,23725.440000000002
101267601,1,21,6,3,2,1,2,0,1,2,1,41937.729999999996,54607.28999999999
101267602,1,41,8,5,4,1,2,0,2,3,2,45824.9,17427.8
101267603,1,33,8,4,2,2,2,0,1,4,1,23048.16,28418.66
101267604,2,37,8,7,5,2,6,0,5,6,5,70328.17,125984.0
101267605,1,55,6,5,3,2,5,0,3,4,3,22913.100000000002,67776.01
101267606,1,77,3,2,1,1,0,2,1,2,1,17331.3,20133.07
101276001,2,56,6,8,5,3,5,0,4,5,4,15358.6,43572.979999999996
101276002,1,50,6,6,3,3,5,0,3,3,3,19226.13,47065.35
101276004,2,40,5,4,3,1,4,0,3,3,3,19319.25,43786.91
101276005,1,50,1,1,1,0,1,0,1,1,1,4021.61,5009.63
101276005,1,27,6,4,2,2,2,0,0,1,0,6525.53,2054.34
101276005,1,26,6,3,2,1,2,0,0,1,0,2089.42,9181.6
101276006,2,43,6,5,1,4,3,0,1,3,1,28135.82,36625.22
101283201,2,43,4,4,2,2,3,0,2,2,2,18838.170000000002,37702.26
101283202,2,39,4,2,0,2,2,0,1,2,1,41183.729999999996,16060.75
101283203,2,41,3,3,2,1,3,0,3,3,3,19291.85,46362.729999999996
101283204,1,42,6,5,3,2,4,0,3,3,3,17829.11,31968.8
101283205,1,31,7,2,1,1,2,0,2,2,2,33658.49,48526.9
101283206,2,24,9,1,0,1,1,0,0,1,0,22416.62,17879.69
101284301,2,77,1,2,0,2,1,1,1,2,1,16399.37,12497.26
101284302,1,57,5,1,1,0,1,0,1,1,1,27311.45,43352.18
101284303,2,35,6,3,2,1,3,0,3,3,3,13868.21,21939.53
101284304,1,51,10,6,4,2,6,0,3,4,4,68697.59999999999,124258.25
101284305,1,70,9,3,2,1,1,2,2,3,2,11690.839999999998,26937.29
101284306,1,30,8,4,1,3,2,0,2,2,2,18086.67,35528.25
101286801,1,66,1,8,4,4,7,1,4,8,4,163317.7,177072.61
101286802,1,26,6,3,2,1,2,0,1,2,1,27427.719999999998,37621.060000000005
101286803,2,57,6,2,1,1,2,0,2,2,2,18933.58,62669.020000000004
101286804,1,57,6,5,3,2,4,0,3,3,3,29945.69,68002.43
101286805,2,58,3,2,1,1,2,0,1,1,1,3890.52,24463.339999999997
101286806,1,60,4,4,4,0,3,0,2,2,2,23941.32,40584.27
101289401,1,45,5,6,1,5,4,0,3,4,3,25766.75,76059.20999999999
101289401,1,19,6,4,3,1,2,0,1,2,1,23072.47,31157.47
101289402,1,43,6,4,2,2,3,0,2,2,1,49564.11,32709.34
101289403,2,46,4,5,1,4,4,0,2,4,2,20147.65,43787.28
101289404,2,54,4,3,2,1,3,0,3,2,2,20696.260000000002,27914.510000000002
101289405,1,50,8,5,3,2,5,0,4,5,4,95647.68000000001,118443.3
101289406,1,21,6,3,2,1,2,0,2,2,2,36053.74,35998.52
101293701,1,57,6,6,4,2,5,0,3,4,3,14850.83,80746.29000000001
101293702,2,53,6,2,1,1,2,0,2,2,2,13884.41,64437.08
101293703,1,35,4,3,1,2,2,0,1,1,1,22218.62,29567.21
101293704,2,59,6,1,0,1,1,0,0,1,0,24279.22,19077.02
101293705,2,25,10,2,0,2,2,0,2,2,2,24998.57,43721.0
101296901,2,41,6,4,0,4,1,0,1,2,1,18125.98,13177.13
101296902,1,35,6,5,2,3,3,0,1,1,1,39453.47,38558.95
101296903,1,49,4,3,2,1,2,0,1,3,1,27381.99,24033.61
101296904,1,45,6,5,3,2,3,0,2,3,2,23749.14,18648.02
101296905,2,36,6,3,2,1,2,0,2,3,2,20235.09,23030.019999999997
101298501,2,18,8,1,0,1,1,0,1,1,1,15861.03,23502.089999999997
101298502,1,54,4,5,3,2,5,0,4,4,4,43820.43,104528.29000000001
101298503,1,53,8,4,2,2,4,0,1,1,1,15974.08,25666.88
101298504,2,58,6,2,0,2,1,0,1,2,1,4515.92,18367.2
101298505,1,24,8,1,1,0,1,0,1,1,1,13134.82,41437.35
101298506,2,62,1,5,2,3,3,0,2,3,2,28800.83,49610.97
101304601,2,76,4,2,1,1,1,1,1,2,1,13903.66,16387.57
101304602,1,31,10,4,3,1,2,0,1,1,1,38721.6,65761.43000000001
101304604,1,59,6,5,2,3,5,0,3,5,3,48114.46,207358.23
101304605,1,52,10,4,3,1,4,0,1,1,1,29233.7,26473.72
101304606,1,26,7,3,2,1,2,0,2,1,1,66131.97,32530.690000000002
101310001,1,52,11,3,2,1,3,0,2,3,2,91525.35,126428.73000000001
101310002,1,56,11,3,2,1,3,0,3,3,3,36049.82,111739.08
101310003,1,62,4,3,1,2,3,0,2,3,2,62423.1,36761.69
101310005,1,60,10,5,3,2,5,0,2,3,2,76742.3,100879.18
101312201,1,33,10,4,3,1,2,0,2,2,2,71189.97,109805.97
101312202,1,52,8,5,1,4,5,0,5,5,5,43932.18,125791.58
101312203,1,33,8,4,2,2,2,0,2,4,2,41753.15,32186.17
101312204,2,64,6,2,1,1,2,0,1,1,0,33605.11,110892.18
