folioviv,foliohog,huespedes,huesp_come,num_trab_d,trab_come,acc_alim1,acc_alim2,acc_alim3,acc_alim4,acc_alim5,acc_alim6,acc_alim7,acc_alim8,acc_alim9,acc_alim10,acc_alim11,acc_alim12,acc_alim13,acc_alim14,acc_alim15,acc_alim16,alim17_1,alim17_2,alim17_3,alim17_4,alim17_5,alim17_6,alim17_7,alim17_8,alim17_9,alim17_10,alim17_11,alim17_12,acc_alim18,telefono,celular,tv_paga,conex_inte,num_auto,anio_auto,num_van,anio_van,num_pickup,anio_picku,num_moto,anio_moto,num_bici,anio_bici,num_trici,anio_trici,num_carret,anio_carre,num_canoa,anio_canoa,num_otro,anio_otro,num_ester,anio_ester,num_grab,anio_grab,num_radio,anio_radio,num_tva,anio_tva,num_tvd,anio_tvd,num_dvd,anio_dvd,num_video,anio_video,num_licua,anio_licua,num_tosta,anio_tosta,num_micro,anio_micro,num_refri,anio_refri,num_estuf,anio_estuf,num_lavad,anio_lavad,num_planc,anio_planc,num_maqui,anio_maqui,num_venti,anio_venti,num_aspir,anio_aspir,num_compu,anio_compu,num_impre,anio_impre,num_juego,anio_juego,esc_radio,er_aparato,er_celular,er_compu,er_aplicac,er_tv,er_otro,recib_tvd,tsalud1_h,tsalud1_m,habito_1,habito_2,habito_3,habito_4,habito_5,habito_6,consumo,nr_viv,tarjeta,pagotarjet,regalotar,regalodado,autocons,regalos,remunera,transferen,parto_g,embarazo_g,negcua,est_alim,est_trans,bene_licon,cond_licon,lts_licon,otros_lts,diconsa,frec_dicon,cond_dicon,pago_dicon,otro_pago
2062581202,1,0,0,0,0,1,2,1,1,2,2,2,2,2,,,,,,,,7,2,2,3,0,4,0,3,0,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,1,6,0,,0,,0,,1,14,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,2,3,0,,2,,,5,,2,,2,2,2,2,1,1,2,2,2,2,1,2000,200,2,,,0,1,2,2,3,0
2062581203,1,0,0,0,0,1,2,1,1,2,2,2,2,2,,,,,,,,7,1,2,1,1,1,0,2,1,1,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,4,0,,0,,0,,1,15,0,,0,,1,11,0,,0,,0,,1,9,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,2,0,,2,,,5,,2,,2,2,2,2,1,1,2,2,2,2,1,1800,200,2,,,0,1,2,2,3,0
2062581204,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,5,7,1,1,0,2,1,3,6,1,1,2,2,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,0,,0,,1,12,0,,0,,0,,1,12,1,14,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,1,30,,,3,,5,,2,,2,2,2,2,2,1,2,2,2,2,2,2300,200,2,,,0,1,2,2,2,0
2062581205,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,7,2,1,0,2,7,3,7,7,1,1,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,6,1,6,0,,1,6,0,,0,,1,2,1,8,0,,0,,1,6,1,8,0,,1,9,0,,0,,0,,0,,0,,0,,2,,,,,,,,2,0,,,,,5,,,,2,2,2,2,1,2,2,2,2,2,1,3000,500,2,,,0,1,2,2,2,0
2062581206,1,0,0,0,0,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,7,2,3,5,1,4,0,7,2,7,7,7,1,1,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,15,0,,0,,1,14,0,,0,,0,,1,8,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,2,0,,2,,,5,,2,,2,2,2,2,1,1,2,1,2,2,1,3100,300,2,,,0,1,2,2,3,0
2062581308,1,0,0,0,0,1,1,1,1,1,1,2,2,2,,,,,,,,7,0,0,2,1,3,0,3,2,7,7,7,1,2,2,2,2,1,15,0,,1,1,0,,0,,0,,0,,0,,0,,1,1,0,,0,,1,1,1,15,1,1,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,2,0,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,1,1900,300,2,,,0,1,3,,,0
2062581309,1,0,0,0,0,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,7,3,3,7,1,1,0,4,1,2,7,3,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,10,1,10,0,,0,,0,,1,12,0,,0,,0,,1,9,0,,1,9,0,,0,,0,,0,,0,,0,,1,1,,,,,,,2,0,,,,,5,,,,2,2,2,2,1,1,1,1,2,2,1,1900,200,2,,,0,1,2,2,1,0
2062581310,1,0,0,0,0,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,7,1,2,1,0,3,0,5,0,6,7,7,1,1,2,2,2,0,,0,,1,10,0,,0,,0,,0,,0,,0,,1,10,0,,0,,0,,1,15,1,10,0,,1,12,0,,0,,1,10,1,12,1,15,1,15,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,1,45,,,,,5,,,,2,2,2,2,1,1,2,1,2,2,1,1200,0,2,,,0,1,3,,,0
2062581311,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,7,1,2,2,0,3,0,6,2,5,7,7,1,1,2,2,2,0,,0,,1,8,0,,0,,0,,0,,0,,0,,1,12,0,,0,,1,10,0,,0,,0,,1,8,0,,0,,1,12,1,13,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,2,0,,,,,5,,,,2,2,2,2,2,2,2,2,1,2,1,3000,600,2,,,0,1,3,,,0
2062581312,1,0,0,0,0,1,2,1,1,2,1,2,2,2,,,,,,,,7,0,2,7,0,3,0,4,2,7,1,1,1,2,2,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,12,0,,1,10,0,,0,,0,,1,10,0,,1,13,0,,0,,0,,0,,0,,0,,2,,,,,,,1,1,45,,,,,5,,,,2,2,2,2,1,2,2,2,2,2,1,1600,200,2,,,0,1,3,,,0
2062581413,1,0,0,0,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,7,0,7,7,2,1,0,5,7,7,7,7,1,2,2,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,8,0,,2,15,0,,0,,1,8,0,,0,,1,9,1,4,1,10,1,12,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,1,30,,,,,5,,,,2,2,2,2,2,1,2,1,2,2,1,3500,0,2,,,0,1,2,2,3,0
2062581414,1,0,0,0,0,1,2,1,1,2,2,2,2,2,,,,,,,,7,1,7,7,1,3,0,6,0,5,7,7,1,1,2,2,2,0,,1,6,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,8,0,,1,15,0,,0,,1,11,0,,0,,1,8,1,6,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,2,0,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,1,2500,0,2,,,0,1,2,2,1,0
2062581415,1,0,0,0,0,1,2,1,1,2,2,2,2,2,,,,,,,,7,2,2,0,1,2,0,7,2,6,7,7,1,1,2,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,11,0,,0,,0,,1,15,0,,0,,1,11,0,,0,,1,8,1,1,1,12,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,1,30,,,,,5,,,,2,2,2,2,1,1,2,2,2,2,1,2500,100,2,,,0,1,2,2,3,0
2062581417,1,0,0,0,0,1,2,1,1,2,2,2,2,2,,,,,,,,7,0,4,3,2,3,0,6,1,5,7,7,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,95,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,,2,0,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,800,0,2,,,0,1,2,2,1,0
2062581418,1,0,0,0,0,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,7,2,4,7,0,1,0,4,0,4,2,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,8,0,,0,,0,,1,11,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,2,0,,,,,5,,,,2,2,2,2,1,2,2,2,2,2,1,2500,0,2,,,0,1,2,2,2,0
2062581519,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,2,7,6,2,7,0,3,2,7,7,2,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,12,0,,0,,1,14,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,2,30,,,,4,,,,,2,2,2,2,2,1,2,2,2,2,2,800,200,2,,,0,1,2,2,1,0
2062581520,1,0,0,0,0,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,7,3,4,1,2,1,0,3,2,4,7,2,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,16,0,,0,,0,,1,12,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,1,0,,,3,,,,1,,2,2,2,2,1,2,2,2,2,2,1,3500,200,2,,,0,1,3,,,0
2062581521,1,0,0,0,0,2,2,1,1,2,1,2,2,2,,,,,,,,7,2,2,3,1,0,0,4,1,7,3,3,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,12,0,,0,,1,10,1,14,0,,1,9,0,,0,,0,,0,,0,,0,,2,,,,,,,1,0,10,,,,4,,,,,2,2,2,2,1,1,2,2,2,2,1,1800,200,2,,,0,1,2,2,1,0
2062581522,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,7,7,2,2,1,3,7,7,7,2,1,2,2,2,2,0,,0,,0,,1,16,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,7,1,12,0,,1,10,0,,1,10,1,10,1,10,0,,1,10,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,5,,,,,5,,,,2,2,2,2,1,1,2,2,2,2,1,1500,100,2,,,0,1,2,2,2,0
2062581523,1,0,0,0,0,1,1,1,1,1,1,1,1,2,,,,,,,,7,2,7,2,0,3,0,2,0,3,3,3,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,2,0,,,3,,,,1,,2,2,2,2,1,1,2,2,2,2,1,1200,200,2,,,0,1,3,,,0
2060674922,1,0,0,0,0,1,2,2,2,2,2,2,2,2,,,,,,,,7,3,2,2,3,4,0,3,2,7,0,3,1,2,1,2,2,0,,0,,1,12,0,,0,,0,,0,,0,,0,,0,,1,6,0,,0,,1,6,0,,0,,1,13,0,,0,,1,10,1,1,0,,1,6,0,,1,0,0,,0,,0,,0,,2,,,,,,,,1,0,,2,,,,,2,,2,2,2,2,2,1,2,2,2,2,2,1000,0,2,,,0,2,,,,0
2060674923,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,3,2,7,1,7,0,2,1,3,7,7,1,1,1,1,2,1,15,0,,0,,0,,1,14,0,,0,,0,,0,,1,12,0,,0,,1,8,1,12,0,,0,,1,10,0,,0,,1,13,1,4,1,6,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,1,0,,,3,,,,1,,2,2,2,2,1,1,2,2,2,2,1,2400,800,2,,,0,2,,,,0
2060674924,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,2,7,2,2,0,1,7,5,7,0,1,1,1,1,2,1,14,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,2,5,1,11,0,,0,,1,11,0,,1,8,1,15,1,5,1,10,1,15,0,,0,,0,,0,,0,,0,,2,,,,,,,,1,0,,2,3,,,,1,,2,2,2,2,2,1,2,2,2,2,2,3500,100,2,,,0,2,,,,0
2060674925,1,0,0,0,0,1,2,2,2,2,2,2,2,2,,,,,,,,7,2,3,5,1,3,0,2,2,7,7,7,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,16,1,15,0,,1,15,0,,0,,0,,0,,0,,0,,2,,,,,,,,1,0,,,,4,,,,,2,2,2,2,1,1,2,2,2,2,1,1000,200,2,,,0,2,,,,0
2060693202,1,0,0,0,0,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,7,1,2,3,1,2,0,5,2,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,6,0,,,3,,,,2,,2,2,2,2,1,1,2,1,2,2,1,1200,300,2,,,0,1,2,1,4,0
2060693203,1,0,0,0,0,1,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,7,1,2,1,0,3,1,7,1,7,7,7,1,2,1,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,0,0,,0,,1,15,0,,0,,1,8,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,6,0,,,3,,,,2,,2,2,2,2,1,1,2,1,2,2,1,1000,600,2,,,0,1,2,2,3,0
2060693204,1,0,0,0,0,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,7,2,2,3,2,4,1,5,2,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,7,0,,0,,0,,1,15,0,,0,,1,3,0,,0,,0,,0,,0,,1,6,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,6,0,,,3,,,,2,,2,2,2,2,1,2,2,1,2,2,1,1200,150,2,,,0,1,2,1,2,0
2060693205,1,0,0,0,0,1,1,1,1,2,1,1,2,2,,,,,,,,7,1,1,2,0,1,0,2,0,3,7,7,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,5,0,,2,,,,,2,,2,2,2,2,2,1,1,1,2,2,2,935,230,2,,,0,1,1,2,2,0
2060693206,1,0,0,0,0,1,2,2,1,2,2,2,2,2,,,,,,,,7,2,3,2,0,2,0,7,0,0,7,7,1,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,6,0,,,3,,,,2,,2,2,2,2,1,1,2,2,2,1,1,1150,840,2,,,0,1,1,1,4,0
2060693207,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,7,2,2,1,1,3,0,3,2,7,7,5,3,2,2,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,4,0,1,,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,400,200,2,,,0,1,2,2,3,0
2060693208,1,0,0,0,0,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,7,2,4,7,1,4,0,7,4,7,7,7,3,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,4,1,15,1,4,0,,1,16,0,,0,,1,4,0,,0,,1,8,0,,0,,0,,0,,0,,0,,1,,2,,,,,1,8,0,,2,,,,,2,,2,2,2,2,1,2,2,2,2,2,2,700,800,2,,,0,1,2,2,1,0
2060693209,1,0,0,0,0,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,7,1,1,1,0,2,1,2,7,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,2,,,,,1,5,0,,,3,,,,2,,2,2,2,2,2,2,2,2,2,2,2,1000,100,2,,,0,1,2,2,2,0
2060693210,1,0,0,0,0,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,7,2,2,7,0,2,0,7,7,7,7,7,3,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,14,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,2,,,,,1,5,0,,,3,,,,2,,2,2,2,2,2,2,2,2,2,2,2,1200,0,2,,,0,1,2,2,2,0
2060693321,1,0,0,0,0,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,2,7,3,2,2,2,2,1,3,4,5,7,7,3,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,6,0,,1,15,0,,0,,0,,0,,0,,0,,1,12,0,,0,,0,,0,,0,,1,,2,,,,,1,4,0,,,3,,,,2,,2,2,2,2,2,2,2,2,2,2,2,900,180,2,,,0,2,,,,0
2060693322,1,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,2,2,1,1,3,1,2,0,2,3,2,3,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,16,0,,1,13,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,4,0,,,3,,,,1,,2,2,2,2,2,1,2,2,2,2,1,500,120,2,,,0,1,2,2,2,0
2060693323,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2,7,1,2,0,3,2,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,7,0,,1,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,7,0,,,3,,,,1,,2,2,2,2,2,2,2,2,2,2,2,800,180,2,,,0,1,2,2,2,0
2060693324,1,0,0,0,0,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,7,1,0,1,0,1,0,3,1,3,1,1,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,13,0,,1,15,1,14,0,,1,13,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,2,0,,,3,,,,2,,2,2,2,2,2,2,2,2,2,2,1,400,120,2,,,0,1,2,1,4,0
2060693325,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,1,3,4,1,7,0,4,4,7,7,7,1,2,1,2,2,0,,1,98,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,1,15,0,,0,,1,15,0,,0,,0,,0,,0,,1,14,0,,0,,0,,0,,0,,0,,1,1,,,,,,1,3,0,,,,,5,,,,2,2,2,2,2,2,2,2,2,2,1,500,0,2,,,0,1,2,1,1,0
2060693416,1,0,0,0,0,1,2,2,1,2,2,2,2,2,,,,,,,,7,1,1,1,1,2,1,7,2,7,7,7,2,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,10,0,,1,13,0,,0,,1,6,0,,0,,1,6,0,,0,,0,,0,,0,,0,,2,,,,,,,1,3,0,1,,,,,,2,,2,2,2,2,2,1,2,2,2,2,2,500,400,2,,,0,1,2,2,1,0
2060693417,1,0,0,0,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,7,1,2,7,0,2,1,7,1,7,7,7,2,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,13,0,,0,,0,,0,,1,14,0,,0,,1,10,0,,0,,1,13,0,,0,,0,,0,,0,,0,,1,1,,,,,,,3,30,,,3,,,,2,,2,2,2,2,2,1,2,2,2,2,2,1200,0,2,,,0,1,2,2,1,0
2060693418,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,1,2,0,2,1,2,7,1,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,1,12,0,,0,,0,,0,,0,,0,,1,,2,,,,,1,3,30,,,,,5,,,,2,2,2,2,2,2,2,2,2,2,2,1000,0,2,,,0,1,2,2,1,0
2061678322,1,0,0,0,0,1,2,1,1,1,1,1,1,2,1,2,1,2,2,2,2,7,1,7,0,2,3,0,7,2,3,7,7,1,2,1,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,11,0,,0,,1,11,0,,0,,1,16,1,11,0,,0,,0,,1,14,0,,0,,0,,0,,2,,,,,,,,0,15,,2,3,,,,1,,2,2,2,2,2,1,2,1,2,2,2,2200,50,2,,,0,1,3,,,0
2061678323,1,0,0,0,0,1,1,1,1,1,1,2,2,2,,,,,,,,7,0,4,2,1,3,0,3,2,3,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,1,13,0,,0,,1,9,1,12,1,11,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,0,10,,,3,,,,1,,2,2,2,2,1,1,2,2,2,2,1,1500,100,2,,,0,2,,,,0
2061678911,1,0,0,0,0,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,7,0,2,3,2,2,3,7,5,7,1,1,1,2,1,1,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,6,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,1,9,0,,0,,0,,1,16,0,,0,,0,,0,,2,,,,,,,1,0,5,,2,,,,,2,,2,2,2,2,2,2,2,2,2,2,2,3000,800,2,,,0,1,2,2,1,0
2061678912,1,0,0,0,0,1,2,1,1,2,1,2,2,2,2,1,1,1,1,2,2,7,1,1,1,1,3,0,7,1,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,1,15,0,,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,0,10,,,,,5,,,,2,2,2,2,2,2,2,2,2,2,2,600,30,2,,,0,1,1,2,1,0
2061678913,1,0,0,0,0,2,2,2,1,2,2,2,2,2,,,,,,,,7,0,4,2,1,2,1,7,0,7,7,7,1,2,1,2,2,0,,0,,0,,0,,1,11,0,,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,1,6,0,,0,,1,8,0,,0,,1,14,0,,0,,0,,0,,0,,0,,1,1,,,,,,,0,30,,,3,,5,,1,,2,2,2,2,2,1,2,2,2,2,2,2000,0,2,,,0,1,3,,,0
2061678914,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,0,7,3,0,2,0,1,4,4,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,0,,1,15,0,,0,,0,,1,15,0,,0,,0,,1,16,0,,0,,0,,0,,1,,2,,,,,1,0,15,,,,,5,,,,2,2,2,2,2,1,2,2,2,2,2,1000,30,2,,,0,1,3,,,0
2061678915,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,0,6,6,4,5,2,4,6,7,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,12,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,0,10,,,,,5,,,,2,2,2,2,2,2,2,2,2,2,2,3000,1500,2,,,0,1,3,,,0
2061761411,1,0,0,0,0,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,2,7,0,6,0,0,1,0,2,0,2,7,7,3,2,2,2,2,0,,0,,0,,0,,1,14,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,10,0,,0,,1,12,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,1,1,30,,2,,,,6,1,,2,2,2,2,1,1,2,2,2,2,1,500,150,2,,,0,2,,,,0
2061761412,1,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,7,1,3,1,1,2,0,2,0,4,7,7,1,2,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,10,0,,1,15,0,,0,,1,8,0,,0,,1,4,0,,1,14,1,6,1,76,0,,0,,0,,0,,0,,1,1,,,,,,1,1,30,,2,,,,,1,,2,2,2,2,1,1,2,1,2,2,1,500,200,2,,,0,2,,,,0
2061761413,1,0,0,0,0,2,2,2,2,2,2,,,,,,,,,,,7,0,7,3,3,3,2,6,5,7,1,7,1,2,1,1,2,1,4,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,0,,0,,1,10,0,,0,,1,16,0,,1,12,1,10,0,,0,,0,,0,,0,,0,,2,,,,,,,1,1,0,,,3,4,,,1,,2,2,2,2,1,1,2,2,2,2,1,1300,0,2,,,0,2,,,,0
2061761414,1,0,0,0,0,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,7,0,2,2,2,5,0,3,7,4,7,7,1,2,2,2,2,1,4,0,,0,,0,,0,,0,,0,,0,,0,,1,16,0,,1,6,0,,1,15,0,,0,,1,15,0,,0,,1,6,0,,0,,1,13,0,,2,10,0,,0,,0,,0,,1,1,,,,,,1,1,15,,,3,,,,2,,2,2,2,2,1,1,2,1,2,2,1,1000,0,2,,,0,2,,,,0
2061761416,1,0,0,0,0,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,7,1,1,2,1,3,0,3,2,4,7,7,1,2,1,2,2,0,,0,,1,12,1,9,1,16,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,15,0,,1,14,0,,0,,0,,0,,0,,1,14,1,14,0,,0,,0,,0,,0,,1,1,,,,,,2,2,0,,,3,,,,2,,2,2,2,2,1,1,2,2,2,2,1,1500,200,2,,,0,2,,,,0
2061761417,1,0,0,0,0,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,7,0,3,1,1,3,0,4,4,2,7,3,1,1,1,2,2,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,15,1,15,0,,1,12,0,,0,,1,11,0,,0,,1,9,0,,0,,0,,0,,0,,0,,2,,,,,,,2,2,30,,,3,,,,2,,2,2,2,2,2,1,2,2,2,2,2,1180,110,2,,,0,2,,,,0
2061761418,1,0,0,0,0,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,7,1,7,2,1,3,0,2,0,7,7,7,1,2,2,2,2,0,,0,,0,,1,16,0,,0,,0,,0,,0,,0,,0,,0,,1,12,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,,,,,,,2,0,,,3,,,,2,,2,2,2,2,1,1,1,1,2,2,1,1240,380,2,,,0,2,,,,0
2061761419,1,0,0,0,0,1,2,1,1,2,1,2,2,2,1,1,2,1,2,2,2,7,2,4,2,1,5,1,5,2,5,7,7,1,2,1,2,2,0,,0,,0,,0,,1,16,0,,0,,0,,0,,0,,0,,0,,0,,1,11,1,11,0,,1,14,0,,0,,0,,0,,0,,1,14,0,,0,,0,,0,,0,,0,,2,,,,,,,,5,0,,2,,,,,1,,2,2,2,2,2,1,2,2,2,2,2,1100,350,2,,,0,2,,,,0
