folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,procampo,mesproc,progan,mesprogan,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
401403815,1,2,1,5,1,2,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,450,1000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,400,0,1150,0,98.36,0,282.78,0,184.42
401403817,1,2,1,5,1,2,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,260,2480,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,890,0,2280,0,218.85,0,560.65,0,341.8
401416202,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,0,0,0,0,0,0,2,2,0,0,21000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2000,68,0,1000,497.23,16.9,0,248.61,265.52,0
401416521,1,2,2,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,350,100,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1545,0,540,0,377.85,0,132.06,245.78,0
401416524,1,1,1,4,1,,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,3500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,120,0,600,0,29.34,0,146.73,0,117.39
401416524,1,2,2,5,1,1,2,,,,,,,,,1,1,0,1,0,0,0,1,0,1,0,0,0,330,50,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1330,0,484,0,325.27,0,118.36,206.9,0
401416614,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6250,2,0,0,0,0,0,0,0,0,6900,5,0,,2,4,1160,12790,0,5350,285.24,3145.08,0,1315.57,2114.75,0
401416617,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,400,240,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,390,0,1940,0,95.9,0,477.04,0,381.14
401416907,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,1,0,0,0,0,0,1050,0,0,0,,0,,2,4,0,2230,0,9270,0,545.38,0,2267.11,0,1721.73
401416907,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,12600,0,1,0,0,0,0,0,0,0,0,0,,5250,5,2,4,64000,975,800,26900,15652.17,238.45,195.65,6578.8,9507.47,0
401416907,1,2,1,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,910,450,2,0,0,0,0,0,0,0,0,0,,0,,2,4,213,2030,0,820,52.09,496.46,0,200.54,348.01,0
401416908,1,2,2,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,210,350,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,294,0,1020,0,71.9,0,249.45,0,177.55
401416909,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,700,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1130,0,2100,0,276.35,0,513.58,0,237.22
401416909,1,2,2,5,1,1,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,330,120,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,100,0,400,0,24.45,0,97.82,0,73.36
401416912,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2700,450,2,0,0,0,0,0,0,0,0,0,,0,,2,4,40,2851,0,758,9.78,697.25,0,185.38,521.65,0
401444001,1,1,2,4,1,,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1960,0,500,0,479.34,0,122.28,357.06,0
401444001,1,2,2,5,1,1,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1605,210,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8115,9586,0,2400,1984.64,2344.4,0,586.95,3742.09,0
401444004,1,2,2,5,1,1,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,0,0,4380,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,45,0,3630,0,11,0,887.77,0,876.76
401444005,1,1,2,4,1,,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,12500,0,0,4800,3057.06,0,0,1173.91,1883.15,0
401444005,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,5170,105,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1750,1770,0,3480,427.98,432.88,0,851.08,9.78,0
401444407,1,1,1,4,1,,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,338,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,750,1750,0,0,183.42,427.98,0,0,611.41,0
401444410,1,1,1,6,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,5760,480,0,250,1408.69,117.39,0,61.14,1464.94,0
401444713,1,1,2,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,0,0,0,1,1,0,0,60000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,36250,0,0,39600,8913.93,0,0,9737.7,0,823.77
401444819,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,0,12000,2,0,0,0,0,0,0,0,0,4800,5,0,,2,4,21600,0,0,11200,5311.47,0,0,2754.09,2557.37,0
401444824,1,1,1,4,1,,2,,,,,,,,,6,3,3,0,0,0,0,0,0,0,3,3,0,0,5000,2,0,0,0,0,0,0,0,0,3000,5,0,,2,4,5000,3800,0,15300,1229.5,934.42,0,3762.29,0,1598.36
401444824,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,680,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,500,61,0,1200,122.95,14.99,0,295.08,0,157.13
401446207,1,3,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,350,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,350,0,0,0,87.01,0,87.01
401446301,1,1,1,4,1,,1,,,,,5,,,,,4,4,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,3120,5,0,,2,4,29895,4295,0,97678,7311.27,1050.4,0,23888.64,0,15526.95
401446302,1,1,1,4,1,,1,,,,,5,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1000,0,0,0,0,0,0,,0,,2,4,49000,100,0,22920,11983.69,24.45,0,5605.43,6402.71,0
401446303,1,1,1,5,1,1,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,40000,0,2,0,0,0,0,0,0,0,0,3000,5,6500,6,2,4,90000,900,0,26400,22010.86,220.1,0,6456.52,15774.45,0
401446303,1,1,2,4,1,,1,,,,4,,,,,,4,4,0,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3000,5,0,,2,4,201840,1260,0,132000,49363.04,308.15,0,32282.6,17388.58,0
401446619,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5690,1,0,0,1150,0,0,0,0,0,0,,0,,2,4,7840,1070,0,5650,1927.86,263.11,0,1389.34,801.63,0
401446620,1,6,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,8000,0,0,0,1967.21,0,1967.21
401446621,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2500,3000,2,0,0,0,0,0,0,0,0,2600,5,0,,2,4,6000,5000,0,12200,1475.4,1229.5,0,2999.99,0,295.08
401446621,1,3,2,5,1,1,2,,,,,,,,,6,3,3,0,0,0,0,1,1,0,2,2,0,45400,0,2,0,0,0,0,0,0,0,0,0,,2000,5,2,4,34050,300,0,18500,8372.95,73.77,0,4549.18,3897.54,0
401446624,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1500,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,19170,4620,0,15500,4713.93,1136.06,0,3811.47,2038.52,0
401450011,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,49400,2,0,0,0,0,0,0,0,0,0,,0,,2,4,57500,8100,0,19750,14062.49,1980.97,0,4830.16,11213.31,0
401450504,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3750,3510,0,2530,917.11,858.42,0,618.74,1156.79,0
401450505,1,2,1,4,1,,1,,,,4,,,,,,5,5,0,3,3,0,2,2,0,0,0,0,0,45000,1,15000,0,0,0,0,0,28000,0,3000,7,0,,2,3,60000,1014,0,26050,14673.91,247.98,0,6370.92,8550.97,0
401450505,1,2,1,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1500,2000,0,1550,366.84,489.13,0,379.07,476.9,0
401450719,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13700,1,0,0,5500,0,0,0,0,0,0,,0,,2,3,9000,0,0,8600,2213.11,0,0,2114.75,98.36,0
401450719,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,8780,680,2,0,0,0,0,0,0,0,0,0,,0,,2,4,6302,6002,0,12020,1549.67,1475.9,0,2955.73,69.83,0
401450719,1,3,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,16100,0,1,0,0,0,0,0,0,0,756,0,,0,,2,4,16875,135,0,7338,4149.59,33.19,0,1804.42,2378.36,0
401450724,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,28800,2,0,0,0,0,0,0,0,0,0,,0,,2,4,12100,600,0,18350,2975.4,147.54,0,4512.29,0,1389.34
401459213,1,1,2,4,1,,2,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10000,0,0,,0,,2,4,0,0,0,8290,0,0,0,2061.04,0,2061.04
401459214,1,2,1,4,1,,2,,,,,,,,,6,3,2,1,0,0,0,3,2,1,0,0,0,0,11000,2,0,0,0,0,0,0,0,0,0,,0,,2,3,0,0,0,10297,0,0,0,2560.02,0,2560.02
401459217,1,1,1,4,1,,2,,,,,,,,,6,10,10,0,10,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,3,9000,0,0,7240,2237.56,0,0,1799.99,437.56,0
401459217,1,1,1,5,1,2,1,,,,,5,,,,,2,2,0,2,2,0,0,0,0,0,0,0,500000,472500,2,0,0,0,0,0,0,0,0,7000,6,8000,2,2,3,472500,0,0,686800,117472.37,0,0,170751.38,0,53279
401459309,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,2250,11000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,69000,20000,0,18300,16874.99,4891.3,0,4475.54,17290.76,0
401459309,1,1,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2500,2500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2586,1062,0,1000,632.44,259.72,0,244.56,647.6,0
401459309,1,1,2,5,1,1,2,,,,,,,,,6,3,3,0,3,3,0,0,0,0,0,0,0,30000,10000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,39600,3600,0,7750,9684.78,880.43,0,1895.38,8669.83,0
401459310,1,1,1,5,1,2,2,,,,,,,,,5,1,1,0,0,0,0,1,1,0,0,0,0,75250,0,2,0,0,0,0,0,0,0,0,4000,8,0,,2,4,16000,300,0,4580,3913.04,73.36,0,1120.1,2866.3,0
401459312,1,2,1,4,1,,2,,,,,,,,,6,2,2,0,0,0,0,1,1,0,1,1,0,4000,6000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,15000,9850,0,6100,3668.47,2408.96,0,1491.84,4585.59,0
401459312,1,2,1,5,1,1,2,,,,,,,,,6,2,2,0,0,0,0,1,1,0,1,1,0,41500,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,11040,5580,0,2600,2699.99,1364.67,0,635.86,3428.8,0
401459801,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,1300,0,2,0,0,0,0,0,0,0,0,7000,6,0,,2,4,27000,900,0,12000,6639.34,221.31,0,2950.81,3909.83,0
401459804,1,1,1,4,1,,2,,,,,,,,,6,3,3,0,2,2,0,1,1,0,0,0,0,0,16500,1,0,0,0,0,0,0,5000,0,0,,0,,2,4,90000,0,0,53604,22131.14,0,0,13181.31,8949.83,0
401459804,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,4450,450,2,0,0,0,0,0,0,0,0,0,,0,,2,4,4100,6108,0,2500,1008.19,1501.96,0,614.75,1895.4,0
401459919,1,1,1,5,1,2,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,60000,24000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,90400,0,0,1640,22108.69,0,0,401.08,21707.6,0
401459921,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1200,0,110,0,293.47,0,26.9,266.57,0
401459923,1,1,1,4,1,,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,0,2500,2,0,0,0,0,0,0,0,0,7000,8,0,,2,4,14400,300,0,6800,3521.73,73.36,0,1663.04,1932.06,0
401459923,1,1,1,5,1,1,1,,,,,5,,,,,1,1,0,0,0,0,0,0,0,1,1,0,420000,450000,2,0,0,0,0,0,0,0,0,0,,9000,8,2,4,142000,0,0,14300,34728.26,0,0,3497.28,31230.97,0
401459924,1,1,1,5,1,2,1,,,,,5,,,,,1,1,0,1,1,0,0,0,0,0,0,0,253000,88000,2,0,0,0,0,0,0,0,0,0,,3800,4,2,4,100000,0,0,62200,24456.52,0,0,15211.95,9244.56,0
401459924,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,6200,2400,2,0,0,0,0,0,0,0,0,0,,0,,2,4,10925,690,0,5680,2671.87,168.74,0,1389.13,1451.49,0
401462014,1,1,1,4,1,,2,,,,,,,,,6,1,0,1,0,0,0,1,0,1,0,0,0,0,1500,2,0,0,0,0,0,0,0,0,6000,5,0,,2,4,0,17225,0,7940,0,4212.63,0,1941.84,2270.78,0
401462014,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2625,10500,0,2060,641.98,2567.93,0,503.8,2706.11,0
401462016,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2120,60,2,0,0,0,0,0,0,0,0,0,,0,,2,4,6900,1300,0,1065,1687.49,317.93,0,260.46,1744.97,0
401462017,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,0,0,0,1,1,0,1,1,0,0,0,1,3000,0,0,0,0,0,0,0,5000,6,0,,2,4,60625,2965,0,15735,14826.76,725.13,0,3848.23,11703.66,0
401462017,1,1,1,5,1,2,2,,,,,,,,,6,2,2,0,0,0,0,1,1,0,1,1,0,138000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,9080,0,0,0,2220.65,0,2220.65
401462017,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,4180,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2500,550,0,765,611.41,134.51,0,187.09,558.83,0
401462018,1,1,1,4,1,,2,,,,,,,,,6,2,2,0,2,2,0,0,0,0,0,0,0,0,1500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8500,2550,0,7800,2078.8,623.64,0,1907.6,794.83,0
401462018,1,2,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,2900,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3900,2350,0,1080,953.8,574.72,0,264.13,1264.4,0
401462420,1,1,1,4,1,,2,,,,,,,,,1,14,7,7,12,5,7,2,2,0,0,0,0,10000,3000,2,0,0,0,0,0,0,0,0,11000,5,0,,2,4,45000,5000,0,28000,11005.43,1222.82,0,6847.82,5380.43,0
401462420,1,1,1,5,1,2,2,,,,,,,,,1,2,2,0,0,0,0,2,2,0,0,0,0,28000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,10000,6000,0,10500,2445.65,1467.39,0,2567.93,1345.1,0
401462420,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2530,40,0,1800,618.74,9.78,0,440.21,188.31,0
401462421,1,1,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,160,500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,190,0,0,0,46.46,0,46.46
401462422,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,7680,1680,0,3520,1878.26,410.86,0,860.86,1428.26,0
401462422,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,13040,620,2,0,0,0,0,0,0,0,0,0,,0,,2,4,8680,30,0,9360,2122.82,7.33,0,2289.13,0,158.96
401462423,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,200,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,2300,120,0,508,562.49,29.34,0,124.23,467.6,0
401462424,1,1,2,4,1,,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,0,0,0,3000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,2000,0,1060,0,489.13,0,259.23,229.89,0
401462424,1,1,2,5,1,2,2,,,,,,,,,1,1,1,0,0,0,0,1,1,0,0,0,0,10000,600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,7885,0,0,0,1928.39,0,1928.39
401462424,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1910,330,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1340,780,0,2000,327.71,190.76,0,489.13,29.34,0
401462510,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,600,2,0,0,0,0,0,0,0,0,0,,0,,2,3,5910,640,0,740,1445.38,156.52,0,180.97,1420.92,0
401462510,1,2,1,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,1000,270,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,770,0,1200,0,188.31,0,293.47,0,105.16
401462511,1,1,1,4,1,,2,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,5000,2,0,0,0,0,0,0,0,0,5000,7,0,,2,4,2500,6720,0,6175,611.41,1643.47,0,1510.19,744.7,0
100321003,1,2,2,5,1,2,2,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,10520,0,0,0,2572.82,0,2572.82
100457705,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,5000,2,0,0,0,0,0,0,0,0,7000,4,0,,2,4,16800,2400,0,6000,4131.14,590.16,0,1475.4,3245.9,0
100561706,1,2,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,210,1296,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,660,0,1000,0,162.29,0,245.9,0,83.6
100761305,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,240,30,1,0,0,0,0,0,0,0,410,0,,0,,2,4,60,0,0,0,14.67,0,0,0,14.67,0
100903005,1,1,1,4,1,,2,,,,,,,,,6,10,9,1,10,9,1,0,0,0,0,0,0,4000,50000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,29943,100,0,118100,7323.01,24.45,0,28883.15,0,21535.67
100903005,1,1,1,5,1,2,1,,,,,5,,,,,1,1,0,1,1,0,0,0,0,0,0,0,180000,25000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,70000,0,0,105200,17119.56,0,0,25728.26,0,8608.69
101355503,1,1,2,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6000,5,0,,2,4,0,0,0,3000,0,0,0,733.69,0,733.69
101408701,1,1,2,5,1,1,2,,,,,,,,,1,1,1,0,0,0,0,0,0,0,1,1,0,0,13000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,2450,0,12100,0,602.45,0,2975.4,0,2372.95
101556603,2,1,1,5,1,2,2,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,30600,0,0,30000,7524.59,0,0,7377.04,147.54,0
101605705,1,1,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2600,4,0,,2,4,2500,2000,0,4000,614.75,491.8,0,983.6,122.95,0
102026605,1,1,2,4,1,,2,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1200,7,0,,2,4,0,500,0,3000,0,122.95,0,737.7,0,614.75
102134205,1,1,2,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,40000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,80000,0,0,82500,19889.5,0,0,20511.04,0,621.54
102139701,1,1,2,5,1,2,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,91700,0,168000,187200,22549.18,0,41311.47,46032.78,17827.86,0
102169323,1,1,2,4,1,,1,,2,,,,,,,,3,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4000,0,0,0,0,,0,,2,4,31800,0,0,28400,7777.17,0,0,6945.65,831.52,0
102181408,1,1,2,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,12000,3600,2,0,0,0,0,0,0,0,0,0,,0,,2,4,30000,2000,0,19000,7336.95,489.13,0,4646.73,3179.34,0
102243408,1,1,1,4,1,,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,11000,2,0,0,0,0,0,0,0,0,19000,7,0,,2,4,0,2000,0,47615,0,489.13,0,11644.97,0,11155.84
102243408,1,1,1,5,1,1,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,12000,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1281,0,0,0,313.28,0,0,313.28,0
102243410,1,1,2,4,1,,2,,,,,,,,,6,1,1,0,0,0,0,1,1,0,0,0,0,0,12000,2,0,0,0,0,0,0,0,0,3000,4,0,,2,4,0,0,0,13500,0,0,0,3301.63,0,3301.63
102243801,1,1,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,2,0,0,0,0,0,0,0,0,7500,4,0,,2,4,500,1800,0,5000,122.95,442.62,0,1229.5,0,663.93
102243806,1,1,2,6,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,1450,50,0,294,356.55,12.29,0,72.29,296.55,0
102279013,1,1,1,4,1,,2,,,,,,,,,6,12,8,4,12,8,4,0,0,0,0,0,0,40000,0,1,0,0,0,170000,0,0,0,0,0,,0,,2,4,200388,9100,0,185000,49007.93,2225.54,0,45244.56,5988.91,0
102279015,1,1,1,4,1,,2,,,,,,,,,1,4,2,2,4,2,2,0,0,0,0,0,0,0,56000,2,0,0,0,0,0,0,0,0,1100,4,0,,2,4,20000,0,0,16780,4891.3,0,0,4103.8,787.49,0
102279016,1,1,2,4,1,,2,,,,,,,,,1,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,1300,10,0,,2,4,0,5810,0,8340,0,1420.92,0,2039.67,0,618.74
102279017,1,2,1,4,1,,2,,,,,,,,,5,2,1,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,64000,3000,0,142260,15652.17,733.69,0,34791.84,0,18405.97
102279017,1,2,1,5,1,2,2,,,,,,,,,5,2,1,1,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,14000,0,0,0,3423.91,0,0,0,3423.91,0
102279504,1,1,1,4,1,,2,,,,,,,,,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1100,0,0,0,1200,4,0,,2,4,36600,0,0,44000,8951.08,0,0,10760.86,0,1809.78
102279609,1,1,1,4,1,,1,,2,,,5,,,,,3,3,0,3,3,0,0,0,0,0,0,0,480000,30000,1,0,0,0,0,10000,0,0,0,0,,0,,2,4,1627500,0,0,3455000,400204.91,0,0,849590.16,0,449385.24
102279609,1,1,1,5,1,1,1,,2,,,5,,,,,3,3,0,3,3,0,0,0,0,0,0,0,0,636000,2,0,0,0,0,0,0,0,0,0,,0,,2,4,3813915,76860,0,1184800,937847.95,18899.99,0,291344.26,665403.68,0
102279609,1,5,1,5,1,2,2,,,,,,,,,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,2,4,100000,0,0,96500,24590.16,0,0,23729.5,860.65,0
102347320,1,1,2,5,1,1,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,5000,1200,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,300,0,6780,0,73.36,0,1658.15,0,1584.78
102347324,1,2,1,4,1,,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,0,0,2150,0,0,0,525.81,0,525.81
102347324,1,2,1,5,1,2,2,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10700,2,0,0,0,0,0,0,0,0,0,,0,,2,4,0,1784,200,15700,0,436.3,48.91,3839.67,0,3354.45
102359718,1,3,2,5,1,1,2,,,,,,,,,1,3,3,0,2,2,0,1,1,0,0,0,0,25000,7600,1,30000,0,0,0,0,0,0,0,0,,0,,2,3,900,0,0,7350,221.31,0,0,1807.37,0,1586.06
102359922,1,1,2,4,1,,2,,,,,,,,,1,4,4,0,4,4,0,0,0,0,0,0,0,0,0,1,0,13000,0,0,0,0,0,0,6000,3,0,,2,4,8550,4400,0,12500,2091.03,1076.08,0,3057.06,110.05,0
