folioviv,foliohog,clave,gasto,pago_mp,gasto_tri
2301302901,1,TB09,1500,0,1467.39
2301302901,1,TB11,5000,0,2445.65
2301302901,1,TB08,5100,5100,4989.13
2301302902,1,TB14,1356,226,663.26
2301302906,1,TB11,1700,0,831.52
2301302906,1,TB08,1550,0,1516.3
2301302906,1,TB05,3000,0,8709.67
2301302906,1,TB07,570,0,1654.83
2301318605,1,TB12,10000,500,4918.03
2301334501,1,TB05,7000,0,20322.58
2301334503,1,TB12,5000,0,2445.65
2301334503,1,TB02,177,0,513.87
2301334503,1,TB11,1200,0,586.95
2301334504,1,TB11,782,782,382.49
2301334504,1,TB12,6500,0,3179.34
2301359704,1,TB08,3400,1900,3326.08
2301415404,1,TB08,800,0,782.6
2301486301,1,TB09,4000,1000,3913.04
2301494205,1,TB04,440,0,1277.41
2301507902,1,TB01,4800,0,13935.48
2301507902,1,TB02,202,0,586.45
2301507902,1,TB03,755,0,2191.93
2301507902,1,TB04,2400,0,6967.74
2301507902,1,TB05,5000,0,14516.12
2301507902,1,TB08,5150,600,5038.04
2301507902,1,TB10,21000,0,20543.47
2301507902,1,TB11,13300,3750,6505.43
2301507902,1,TB12,1800,600,880.43
2301507905,1,TB08,100,0,97.82
2301564301,1,TB03,1184,0,3437.41
2301564301,1,TB02,664,0,1927.74
2301564306,1,TB03,104,0,301.93
2301564306,1,TB05,2000,0,5806.45
2301564306,1,TB07,739,0,2145.48
2301564306,1,TB09,139,139,135.97
2301564306,1,TB01,2000,0,5806.45
2301564306,1,TB12,11000,0,5380.43
2301564306,1,TB11,450,450,220.1
2301564306,1,TB02,168,0,487.74
2301564306,1,TR01,1500,0,4354.83
2301592905,1,TB08,1200,0,1173.91
2301592905,1,TR08,300,0,293.47
2301597403,1,TB11,10000,0,4891.3
2301597403,1,TB09,1700,0,1663.04
2301597403,1,TB08,160,0,156.52
2301597404,1,TB11,6000,0,2934.78
2301597405,1,TB13,1500,0,733.69
2301627501,1,TB02,1200,0,3483.87
2301627501,1,TB08,2300,2300,2249.99
2301627501,1,TB01,3000,0,8709.67
2301627501,1,TB14,7000,7000,3423.91
2301627501,1,TB13,4000,4000,1956.52
2301627501,1,TB12,600,0,293.47
2301627501,1,TB10,2100,1300,2054.34
2301629002,1,TB01,1500,0,4354.83
2301629002,1,TB08,2130,0,2083.69
2301629003,1,TB05,3000,0,8709.67
2301629003,1,TB07,820,0,2380.64
2301629003,1,TB03,290,0,841.93
2301629003,1,TB08,2600,0,2543.47
2301629003,1,TB13,1700,1700,831.52
2301629003,1,TB01,8100,0,23516.12
2301629003,1,TB02,74,0,214.83
2301629003,1,TB04,6000,0,17419.35
2301629006,1,TB15,9900,9900,4842.39
2301629006,1,TB04,9500,0,27580.64
2301629006,1,TB13,4630,0,2264.67
2301629006,1,TB08,9480,3680,9273.91
2301629006,1,TB05,2210,0,6416.12
2301629006,1,TB03,436,0,1265.8
2301629006,1,TB02,145,0,420.96
2301629006,1,TB01,765,0,2220.96
2301630303,1,TB01,12000,0,34838.7
2301630303,1,TR01,500,0,1451.61
2301665704,1,TB13,90000,2700,44262.29
2301665704,1,TB11,1400,0,688.52
2301667905,1,TB03,350,0,1016.12
2301686603,1,TB08,1680,500,1643.47
2301689401,1,TB01,2500,0,7258.06
2301689401,1,TB03,200,0,580.64
2301689401,1,TB05,200,0,580.64
2301689401,1,TB07,380,0,1103.22
2301689401,1,TB08,7552,50,7387.82
2301689401,1,TB09,360,260,352.17
2301689401,1,TB10,670,400,655.43
2301689401,1,TB11,100,0,48.91
2301689401,1,TR01,300,0,870.96
2301689401,1,TR02,200,0,580.64
2301689401,1,TB02,351,0,1019.03
2301694004,1,TB07,450,0,1306.45
2301722605,1,TB01,1500,0,4500
2301722605,1,TB03,700,0,2100
2301722605,1,TB04,128,0,384
2301722605,1,TB08,2008,130,1964.34
2301722605,1,TB12,1000,0,491.8
2301730002,1,TB08,250,250,244.56
2301730003,1,TB08,7010,7010,6857.6
2301738302,1,TB02,1180,0,3425.8
2301738302,1,TB03,4430,0,12861.29
2301738302,1,TB01,6500,0,18870.96
2301738302,1,TB05,3000,0,8709.67
2301738302,1,TB04,4360,0,12658.06
2301738302,1,TB08,11920,11920,11660.86
2301738302,1,TB11,6700,6700,3277.17
2301738302,1,TB12,340,340,166.3
2301738305,1,TB03,262,0,760.64
2301738305,1,TB04,3750,0,10887.09
2301738305,1,TB08,1300,0,1271.73
2301738305,1,TB11,1100,1100,538.04
2301738305,1,TB02,236,0,685.16
2301738305,1,TB01,4000,0,11612.9
2301740701,1,TB13,4860,972,2390.16
2301740703,1,TB12,3600,0,1770.49
2301740706,1,TB12,5000,0,2459.01
2301838301,1,TB05,300,0,870.96
2301838301,1,TB08,3090,0,3022.82
2301838301,1,TB12,750,0,366.84
2301840203,1,TB11,700,100,348.06
2301840204,1,TB11,1200,600,596.68
2301848706,1,TR08,1390,1090,1359.78
2301848706,1,TB11,2100,0,1032.78
2301848706,1,TB08,120,120,117.39
2301851902,1,TB08,750,0,733.69
2301851903,1,TB08,455,0,445.1
2301871401,1,TB01,1700,0,4935.48
2301871402,1,TB13,1500,0,733.69
2301871403,1,TB12,4800,0,2347.82
2301928504,1,TB02,917,0,2662.25
2301928504,1,TB08,1500,1500,1467.39
2301928504,1,TB03,570,0,1654.83
2301928506,1,TB03,606,0,1759.35
2301928506,1,TB02,164,0,476.12
2302026503,1,TB01,350,0,1016.12
2302026503,1,TB04,3500,0,10161.29
2302026503,1,TB10,2000,0,1956.52
2302026505,1,TB05,700,0,2032.25
2302026505,1,TB10,60,60,58.69
2302026505,1,TB08,200,200,195.65
2302028006,1,TB08,5578,0,5456.73
2302028006,1,TB13,10500,0,5135.86
2302028006,1,TB01,200,0,580.64
2302035301,1,TB08,1100,1100,1076.08
2302117603,1,TB07,1780,0,5340
2302117606,1,TB12,7500,700,3688.52
2302117606,1,TB01,1500,0,4500
2302151301,1,TB01,1600,0,4645.16
2302151301,1,TB04,150,0,435.48
2302151301,1,TB05,1000,0,2903.22
2302151301,1,TB10,20983,16983,20526.84
2302151301,1,TB09,230,230,224.99
2302151301,1,TB08,1060,1060,1036.95
2302151301,1,TB03,300,0,870.96
2302151305,1,TB11,2800,0,1369.56
2302200904,1,TB15,575,575,281.24
2302238501,1,TB11,8000,0,3913.04
2302238503,1,TB11,7000,500,3423.91
2302266003,1,TB08,980,980,958.69
2302273303,1,TB08,200,200,195.65
2302273305,1,TB08,161,161,157.49
2302277204,1,TB01,200,0,580.64
2302277204,1,TB09,900,300,880.43
2302277206,1,TB08,4000,2000,3913.04
2302288701,1,TR01,1200,0,3600
2302288701,1,TB14,24000,4000,11803.27
2302288701,1,TB13,1000,0,491.8
2302288701,1,TB10,900,300,880.43
2302288701,1,TB08,30160,3460,29504.34
2302288701,1,TB07,5200,0,15600
2302288701,1,TB06,2000,0,6000
2302288701,1,TB05,2600,0,7800
2302288701,1,TB04,4300,0,12900
2302288701,1,TB03,1352,0,4056
2302288701,1,TB02,402,0,1206
2302288701,1,TB01,18050,0,54150
2302288704,1,TB07,2000,0,6000
2302288704,1,TB05,2500,0,7500
2302288704,1,TB14,2400,2400,1180.32
2302288704,1,TB02,1640,0,4920
2302288704,1,TB03,910,0,2730
2302288704,1,TB09,550,550,538.04
2302288704,1,TB01,11000,0,33000
2302288704,1,TB04,6300,0,18900
2302288704,1,TB08,12460,4060,12189.13
2302288704,1,TB13,6770,6770,3329.5
2302288704,1,TB10,4800,4800,4695.65
2302288705,1,TB13,600,600,295.08
2302706405,1,TB13,2800,0,1369.56
2302706405,1,TB08,1900,1900,1858.69
2302740201,1,TB03,1689,0,4903.54
2302740201,1,TB04,600,0,1741.93
2302740201,1,TB12,4200,200,2088.39
2302740201,1,TB02,1085,0,3149.99
2302740201,1,TB01,3000,0,8709.67
2302740201,1,TB10,1400,1400,1369.56
2302769404,1,TB11,5800,5800,2836.95
2302769406,1,TB08,340,340,332.6
2302859702,1,TB02,155,0,465
2302859702,1,TB05,1500,0,4500
2302859702,1,TB03,178,0,534
2302916501,1,TB13,32400,5400,15847.82
2302916501,1,TB12,27000,0,13206.52
2302919422,1,TB01,1000,0,2903.22
2302919422,1,TB02,105,0,304.83
2302919422,1,TB03,200,0,580.64
2302919613,1,TB11,1200,600,590.16
2302919703,1,TB11,600,0,295.08
2302919703,1,TB02,274,0,822
2302920324,1,TB02,429,0,1245.48
2302920324,1,TB03,492,0,1428.38
2302920324,1,TB01,3000,0,8709.67
2302920508,1,TB03,304,0,882.58
2302920508,1,TB13,23000,0,11249.99
2302920511,1,TB03,85,0,246.77
2302920801,1,TB08,600,60,586.95
2302941917,2,TB11,1400,200,684.78
2302986402,1,TB08,340,340,332.6
2302986515,1,TB08,900,900,880.43
2302986812,1,TB10,722,0,706.3
2302986812,1,TB02,291,0,873
2302986812,1,TB01,800,0,2400
2302986812,1,TB03,275,0,825
2303043211,1,TB13,3000,3000,1491.71
2303043301,1,TB05,4000,0,11612.9
2303043301,1,TB03,160,0,464.51
2303043713,1,TB08,2500,0,2445.65
2303170606,1,TB05,2800,0,8400
2303170817,2,TB11,2900,0,1426.22
2303222309,1,TB08,200,200,195.65
2303323514,1,TB11,30000,0,14673.91
2303323514,1,TB12,24000,0,11739.13
2303323808,1,TB09,280,280,273.91
2303323808,1,TB03,488,0,1464
2303323808,1,TB02,241,0,723
2303323808,1,TB11,7000,0,3442.62
2303346609,1,TB11,3700,0,1819.67
2303346609,1,TB02,718,0,2154
2360008323,1,TB11,3600,0,1760.86
2360021618,1,TB09,150,150,146.73
2360021618,1,TB08,300,300,293.47
2360021618,1,TB03,385,0,1155
2360021618,1,TB02,297,0,891
2360021618,1,TB01,2000,0,6000
2360021720,1,TB03,908,0,2724
2360021720,1,TB04,10500,0,31500
2360021720,1,TB02,910,0,2730
2360033516,1,TB08,604,604,590.86
2360033620,1,TB13,3100,0,1524.59
2360033622,1,TB11,6000,0,2950.81
2360106410,1,TB05,8500,0,24677.41
2360133508,1,TB11,3000,500,1467.39
2360170807,1,TB11,760,380,373.77
2360209905,1,TB10,2130,2130,2083.69
2360211418,1,TB11,1000,1000,489.13
2400017401,1,TB08,1650,1650,1614.13
2400017405,1,TB11,5000,0,2445.65
2400017405,1,TB08,800,0,782.6
2400115903,1,TB11,21800,3800,10663.04
2400115906,1,TB11,2700,650,1320.65
2400258406,1,TB11,7000,0,3423.91
2400424705,1,TB12,12000,1000,5901.63
2400424705,1,TB08,800,0,782.6
2400425801,1,TB04,1800,0,5400
2400474602,1,TB08,800,0,782.6
2400474602,1,TB11,1200,0,590.16
2400474602,1,TB12,1550,0,762.29
2400474602,1,TB13,3500,0,1721.31
2400474602,1,TB14,4500,4500,2213.11
2400474602,1,TB05,2600,0,7800
2400474602,1,TB06,500,0,1500
2400474602,1,TR01,400,0,1200
2400474602,1,TB04,7000,0,21000
2400474602,1,TB03,210,0,630
2400474602,1,TB02,250,0,750
2400474602,1,TB07,2150,0,6450
2400474605,1,TB13,3000,0,1475.4
2400509205,1,TB08,2300,2300,2249.99
2400519304,1,TB13,7000,0,3423.91
2400519304,1,TB01,5000,0,14516.12
2400519304,1,TB10,4000,4000,3913.04
2400519304,1,TR12,500,0,244.56
2400519304,1,TR04,305,0,885.48
2400519304,1,TB14,7000,0,3423.91
2400519304,1,TB04,4500,0,13064.51
2400519304,1,TB12,1600,800,782.6
2400519304,1,TB11,800,0,391.3
2400519304,1,TB09,7000,7000,6847.82
2400519304,1,TB08,7950,600,7777.17
2400519304,1,TB05,700,0,2032.25
2400569502,1,TB12,900,0,440.21
2400569502,1,TB08,490,490,479.34
2400569502,1,TB03,250,0,725.8
2400569504,1,TB08,1560,1560,1526.08
2400569504,1,TB11,13000,0,6358.69
2400603405,1,TB11,1400,0,684.78
2400603405,1,TB08,300,300,293.47
2400603405,1,TB02,300,0,870.96
2400603405,1,TB03,400,0,1161.29
2400603405,1,TB01,4000,0,11612.9
2400811806,1,TR07,80,0,240
2400811806,1,TB11,120,0,59.01
2400811806,1,TB08,1500,650,1467.39
2400811806,1,TB03,895,0,2685
2400811806,1,TB13,4220,0,2075.4
2400811806,1,TB02,510,0,1530
2400811806,1,TR01,900,0,2700
2400811806,1,TB01,3560,0,10680
2400826002,1,TB09,150,150,146.73
2400826002,1,TB08,5100,1580,4989.13
2400846402,1,TB08,300,300,293.47
2400846402,1,TR08,400,290,391.3
2400846405,1,TB08,600,200,586.95
2400846406,1,TB11,19000,0,9293.47
2400963203,1,TB11,900,0,447.51
2400963203,1,TB08,2000,600,1956.52
2400963203,1,TB03,75,0,217.74
2400963203,1,TB01,500,0,1451.61
2401112006,1,TB08,1300,1125,1271.73
2401144502,1,TB03,700,0,2032.25
2401144502,1,TB04,3000,0,8709.67
2401144502,1,TB08,1100,500,1076.08
2401144502,1,TB02,600,0,1741.93
2401192604,1,TB01,3500,0,10500
2401192604,1,TB02,560,0,1680
2401192604,1,TB07,1789,0,5367
2401192604,1,TB04,13000,0,39000
2401192604,1,TB03,1420,0,4260
2401239901,1,TB04,99,0,287.41
2401239901,1,TB12,11300,11300,5527.17
2401239901,1,TB11,2700,2700,1320.65
2401283803,1,TB07,1200,0,3600
2401283803,1,TB03,400,0,1200
2401283803,1,TB08,8300,0,8119.56
2401283803,1,TB02,300,0,900
2401355601,1,TB03,65,0,195
2401375204,1,TB02,300,0,870.96
2401375204,1,TB03,930,0,2699.99
2401375204,1,TB04,500,0,1451.61
2401375204,1,TB09,320,0,313.04
2401375204,1,TB11,300,0,149.17
2401375204,1,TB12,700,0,348.06
2401375204,1,TR01,200,0,580.64
2401375204,1,TB01,500,0,1451.61
2401375204,1,TB08,1338,480,1308.91
2401404701,1,TB08,5380,0,5263.04
2401404704,1,TB02,307,0,921
2401404704,1,TB03,290,0,870
2401404704,1,TB01,2000,0,6000
2401409804,1,TB02,498,0,1494
2401409804,1,TB03,732,0,2196
2401409804,1,TB13,1700,0,836.06
2401455001,1,TB08,600,600,586.95
2401590705,1,TB13,1600,1600,786.88
2401590706,1,TB02,1500,0,4500
2401590706,1,TB05,2000,0,6000
2401590706,1,TR12,1500,1500,737.7
2401590706,1,TB09,160,160,156.52
2401590706,1,TB11,1100,1100,540.98
2401590706,1,TB12,10500,10500,5163.93
2401590706,1,TR01,500,0,1500
2401590706,1,TB03,890,0,2670
2401590706,1,TB08,250,0,244.56
2401774505,1,TB01,500,0,1451.61
2401812404,1,TB08,9500,3090,9293.47
2401812404,1,TB13,2680,0,1310.86
2401812405,1,TB01,700,0,2032.25
2401812405,1,TB08,128,128,125.21
2401823601,1,TB02,306,0,918
2401823601,1,TB13,18000,0,8852.45
2401823606,1,TB03,120,0,360
2401829902,1,TB08,4400,0,4304.34
2401931601,1,TB04,2000,0,6000
2401931601,1,TB11,4400,0,2163.93
2401931601,1,TB10,550,550,538.04
2401931601,1,TB08,1000,0,978.26
2401931606,1,TB13,3000,0,1475.4
2401931606,1,TB12,4000,0,1967.21
2401931606,1,TB11,27000,0,13278.68
2401931606,1,TB10,8000,8000,7826.08
2401931606,1,TB09,400,400,391.3
2401931606,1,TB14,12000,2000,5901.63
2401931606,1,TB08,4500,2500,4402.17
2401931606,1,TB01,740,0,2220
2401931606,1,TB07,960,0,2880
2401967203,1,TB08,36000,18000,35217.39
2401967203,1,TB11,11500,3000,5718.23
2401967203,1,TR08,5100,3400,4989.13
2401967203,1,TR01,1500,0,4354.83
2401967203,1,TB12,18000,3800,8950.27
2401967203,1,TR12,6000,1000,2983.42
2402012302,1,TB11,8000,0,3913.04
2402012302,1,TB08,1000,1000,978.26
2402092406,1,TB08,1205,222,1178.8
2402118602,1,TB01,2000,0,6000
2402118602,1,TB08,850,850,831.52
2402118603,1,TB01,600,0,1800
2402120903,1,TB01,700,0,2032.25
2402120903,1,TB08,1500,0,1467.39
2402120904,1,TB08,1398,0,1367.6
2402120904,1,TR15,14000,0,6847.82
2402120905,1,TB13,8000,0,3913.04
2402137204,1,TB10,1500,500,1467.39
2402166302,1,TR08,200,0,195.65
2402166302,1,TB11,3370,635,1648.36
2402166302,1,TB08,2040,680,1995.65
2402196704,1,TB13,7000,7000,3442.62
2402196705,1,TB01,1000,0,3000
2402196705,1,TB02,55,0,165
2402196705,1,TB03,89,0,267
2402196705,1,TB11,2000,0,983.6
2402196705,1,TB12,300,0,147.54
2402274403,1,TB08,480,480,469.56
2402544401,1,TB11,3500,0,1711.95
2402544406,1,TB13,5176,2178,2531.73
2402544406,1,TB08,1100,1100,1076.08
2402544406,1,TB07,1750,0,5080.64
2402544406,1,TB01,7000,0,20322.58
2402544406,1,TB05,700,0,2032.25
2402544406,1,TB02,435,0,1262.9
2402557601,1,TB11,6500,0,3196.72
2402567902,1,TB11,4500,750,2201.08
2402567903,1,TB03,350,0,1016.12
2402567903,1,TB01,1000,0,2903.22
2402567903,1,TB02,299,0,868.06
2402781503,1,TB02,755,0,2191.93
2402781503,1,TB08,200,200,195.65
2402781503,1,TB03,1014,0,2943.87
2402815604,1,TB04,1100,0,3300
2402815604,1,TB13,9700,0,4770.49
2402815604,1,TB12,3750,250,1844.26
2402815604,1,TB09,480,240,469.56
2402815604,1,TB01,15500,0,46500
2402815604,1,TB02,143,0,429
2402815604,1,TB05,2380,0,7140
2402815604,1,TB08,3778,270,3695.86
2402849304,1,TB09,3000,200,2934.78
2402849304,1,TB11,3000,200,1467.39
2402897405,1,TB08,770,770,753.26
2402913904,1,TB11,500,0,244.56
2403008803,1,TB01,300,0,900
2403030001,1,TB13,1000,1000,489.13
2403030001,1,TB02,394,0,1143.87
2403030001,1,TB03,250,0,725.8
2403030001,1,TB08,4700,0,4597.82
2403030002,1,TB10,1600,900,1565.21
2403030002,1,TB08,24000,15175,23478.26
2403030002,1,TB11,3350,350,1638.58
2403030002,1,TB12,500,0,244.56
2403030002,1,TB14,400,400,195.65
2403030002,1,TB02,620,0,1799.99
2403030002,1,TB07,571,0,1657.74
2403030002,1,TB03,925,0,2685.48
2403036506,1,TB12,5500,5500,2690.21
2403130602,1,TB12,2800,2800,1377.04
2403243312,1,TB08,2000,0,1956.52
2403243715,1,TB11,300,300,147.54
2403243718,1,TB13,510,170,250.81
2403382210,1,TB01,1000,0,2903.22
2403382318,1,TB09,500,500,489.13
2403382318,1,TB01,3000,0,8709.67
2403382318,1,TB14,1120,320,547.82
2403382318,1,TB13,1000,0,489.13
2403382318,1,TB11,8300,0,4059.78
2403427420,1,TB08,1560,1560,1526.08
2403427421,1,TB08,1140,1140,1115.21
2403427514,1,TB10,18000,18000,17608.69
2403438216,1,TB02,553,0,1605.48
2403438216,1,TB09,200,160,195.65
2403438216,1,TB03,959,0,2784.19
2403438601,1,TB08,910,910,890.21
2403438602,1,TB11,450,0,221.31
2403438602,1,TB01,400,0,1200
2403438602,1,TB08,600,0,586.95
2403438604,1,TB11,2000,0,983.6
2403508916,1,TB08,1500,500,1467.39
2403553816,1,TR11,7200,1200,3540.98
2403773821,1,TB08,300,0,293.47
2404184013,1,TR08,3000,3000,2934.78
2404184013,1,TB02,788,0,2287.74
2404184013,1,TR12,14900,0,7288.04
2404184013,1,TB03,1850,0,5370.96
2404184013,1,TB04,3745,0,10872.58
2404184013,1,TB08,2900,2900,2836.95
2404184013,1,TB13,800,0,391.3
2404184013,1,TR01,5000,0,14516.12
2404184809,1,TB11,2000,0,983.6
2460048310,1,TB05,164,0,476.12
2460074710,1,TB05,1000,0,3000
2460074710,1,TB14,2000,2000,983.6
2460074710,1,TB10,6310,310,6172.82
2460074710,1,TB07,1000,0,3000
2460074710,1,TB02,466,0,1398
2460074710,1,TB04,3350,0,10050
2460074710,1,TB03,298,0,894
2460081208,1,TB03,84,0,243.87
2460081208,1,TB02,200,0,580.64
2460146906,1,TB13,24000,1000,11739.13
2460362219,1,TB02,114,0,330.96
2460362219,1,TB05,414,0,1201.93
2460715624,1,TB12,500,250,245.9
2461058425,1,TB13,4868,2468,2381.08
2461058425,1,TB08,3100,1500,3032.6
2461079023,1,TB01,1000,0,2903.22
2461079808,1,TB14,330,55,162.29
2461079808,1,TB08,1880,1880,1839.13
2461079918,1,TB11,3800,260,1858.69
2500048703,1,TB12,2320,580,1140.98
2500157602,1,TB01,2000,0,6000
2500160802,1,TB09,1300,0,1271.73
2500169405,1,TB11,18490,18490,9044.02
2500169405,1,TB10,18900,6300,18489.13
2500169405,1,TB06,1300,0,3774.19
2500169405,1,TB07,489,0,1419.67
2500169405,1,TB01,4000,0,11612.9
2500169405,1,TB02,733,0,2128.06
2500169405,1,TB03,372,0,1079.99
2500207706,1,TB08,2445,815,2391.84
2500208901,1,TB08,900,300,880.43
2500359201,1,TB03,736,0,2136.77
2500359201,1,TB11,700,0,348.06
2500359201,1,TB08,1500,660,1467.39
2500359201,1,TB01,3850,0,11177.41
2500359202,1,TB05,300,0,870.96
2500359205,1,TB03,400,0,1161.29
2500438703,1,TB09,3000,1000,2934.78
2500438703,1,TR01,1000,0,3000
2500438703,1,TB01,1000,0,3000
2500473801,1,TB09,200,200,195.65
2500473806,1,TB08,6844,1294,6695.21
2500473806,1,TB07,550,0,1650
2500473806,1,TB06,280,0,840
2500473806,1,TB05,2000,0,6000
2500473806,1,TB03,304,0,912
2500473806,1,TB02,418,0,1254
2500473806,1,TB01,1500,0,4500
2500493804,1,TB11,400,0,196.72
2500581904,1,TB11,780,260,381.52
2500660704,1,TB10,600,600,586.95
2500698804,1,TB05,4000,0,12000
2500698804,1,TB02,299,0,897
2500698804,1,TB03,313,0,939
2500698804,1,TB09,5800,0,5673.91
2500698804,1,TB01,4000,0,12000
2500722401,1,TB05,150,0,435.48
2500722405,1,TB03,22,0,63.87
2500722405,1,TB01,1000,0,2903.22
2500853801,1,TB12,3600,900,1770.49
2500853804,1,TB08,1458,708,1426.3
2500853804,1,TB11,1666,333,819.34
2500889401,1,TB08,150,50,146.73
2500889406,1,TB12,600,150,293.47
2500953204,1,TB09,2500,220,2445.65
2500953204,1,TB08,620,0,606.52
2500960306,1,TB11,300,300,146.73
2500967701,1,TB08,175,175,171.19
2500967701,1,TB03,1790,0,5370
2500967701,1,TB01,4000,0,12000
2500967701,1,TB02,741,0,2223
2500970601,1,TB13,2180,0,1072.13
2500970603,1,TB08,800,0,782.6
2500977805,1,TB11,1300,1300,639.34
2501020205,1,TB14,600,100,298.34
2501020205,1,TB08,1500,0,1467.39
2501065901,1,TB13,11240,0,5497.82
2501065901,1,TR01,1000,0,2903.22
2501065901,1,TB01,1000,0,2903.22
2501065901,1,TB10,603,603,589.89
2501065901,1,TB08,4130,2030,4040.21
2501065902,1,TB13,4188,0,2048.47
2501065902,1,TR01,1000,0,2903.22
2501065902,1,TR08,800,328,782.6
2501065902,1,TR12,900,500,440.21
2501065902,1,TR13,4188,0,2048.47
2501065902,1,TB01,1000,0,2903.22
2501065902,1,TB08,2070,656,2024.99
2501065903,1,TB08,23209,2080,22704.45
2501065903,1,TR08,1800,1100,1760.86
2501065903,1,TR01,800,0,2322.58
2501065903,1,TB14,65000,0,31793.47
2501065903,1,TB01,1500,0,4354.83
2501065903,1,TR12,1500,300,733.69
2501065903,1,TB09,7800,0,7630.43
2501065903,1,TB12,1400,400,684.78
2501065904,1,TR01,2000,0,5806.45
2501065904,1,TB01,1500,0,4354.83
2501069603,1,TB08,1600,0,1565.21
2501069603,1,TB11,10000,0,4918.03
2501117402,1,TB01,4000,0,11612.9
2501117402,1,TB08,8730,8730,8540.21
2501117405,1,TB13,15000,15000,7336.95
2501117405,1,TB01,2000,0,5806.45
2501119202,1,TB01,1000,0,2903.22
2501119202,1,TB03,925,0,2685.48
2501119202,1,TB10,850,850,831.52
2501119203,1,TB03,437,0,1268.7
2501119203,1,TB04,300,0,870.96
2501119203,1,TB13,1400,0,696.13
2501119203,1,TB05,2000,0,5806.45
2501119204,1,TB11,6080,0,3023.2
2501119204,1,TB08,8770,0,8579.34
2501119204,1,TB04,2800,0,8129.03
2501119204,1,TB03,803,0,2331.29
2501119206,1,TB13,2400,0,1193.37
2501119206,1,TB08,900,900,880.43
2501155702,1,TB01,2700,0,8100
2501155704,1,TB08,950,0,929.34
2501155705,1,TB08,4800,0,4695.65
2501179603,1,TB11,5500,5500,2704.91
2501197405,1,TB11,1000,0,489.13
2501229204,1,TB08,850,420,831.52
2501229204,1,TB01,1500,0,4354.83
2501309404,1,TB01,2000,0,5806.45
2501309404,1,TB08,200,0,195.65
2501309406,1,TB08,200,200,195.65
2501318203,1,TB13,7200,0,3580.11
2501332301,1,TB11,900,450,440.21
2501332304,1,TB10,1600,800,1565.21
2501335503,1,TB13,17400,2500,8510.86
2501335503,1,TB08,100,100,97.82
2501335505,1,TB01,3000,0,8709.67
2501335505,1,TB13,2400,1200,1173.91
2501358605,1,TB01,2000,0,6000
2501364804,1,TB13,11200,0,5508.19
2501364804,1,TB02,185,0,555
2501364804,1,TB03,266,0,798
2501389002,1,TB07,1560,0,4529.03
2501389002,1,TB13,22000,0,10760.86
2501436203,1,TB08,800,800,782.6
2501473302,1,TB08,2680,0,2621.73
2501517502,1,TB08,2400,0,2347.82
2501555306,1,TB09,200,0,195.65
2501555306,1,TR11,1000,1000,489.13
2501555306,1,TR10,500,0,489.13
2501555306,1,TB07,1500,0,4354.83
2501555306,1,TB08,900,300,880.43
2501555306,1,TB11,15000,0,7336.95
2501555306,1,TB12,370,0,180.97
2501555306,1,TB13,500,500,244.56
2501560504,1,TB08,1396,0,1365.65
2501560504,1,TB13,2150,2150,1051.63
2501560504,1,TB09,478,0,467.6
2501665401,1,TB12,1200,1200,586.95
2501665403,1,TB13,1200,1200,586.95
2501740702,1,TB08,3400,1200,3326.08
2501767001,1,TB03,408,0,1184.51
2501767001,1,TB08,3500,2200,3423.91
2501767001,1,TB02,73,0,211.93
2501767004,1,TB12,900,900,440.21
2501767006,1,TB08,700,700,684.78
2501781405,1,TB09,400,400,391.3
2501781405,1,TB05,1200,0,3483.87
2501781405,1,TR01,400,0,1161.29
2501781405,1,TB01,5480,0,15909.67
2501803303,1,TB09,1800,100,1760.86
2501803304,1,TR14,5500,0,2690.21
2501803304,1,TR08,700,250,684.78
2501835701,1,TB08,36,12,35.21
2501835701,1,TB09,384,384,375.65
2501835701,1,TR09,384,384,375.65
2501835701,1,TB04,1000,0,3000
2501835701,1,TB03,130,0,390
2501835701,1,TB02,254,0,762
2501835701,1,TB11,6000,0,2950.81
2501896603,1,TB08,7762,0,7593.26
2501896603,1,TB12,8900,0,4377.04
2501896604,1,TB13,8262,0,4063.27
2501896604,1,TB02,926,0,2778
2501896604,1,TB03,374,0,1122
2501896604,1,TB04,3350,0,10050
2501896604,1,TB01,1500,0,4500
2501896604,1,TB05,2000,0,6000
2501896604,1,TB08,4630,0,4529.34
2501896604,1,TB12,255,105,125.4
2501896604,1,TB14,11100,1850,5459.01
2501896604,1,TR04,250,0,750
2501896604,1,TR12,1500,400,737.7
2501902802,1,TR08,600,600,586.95
2501902802,1,TR03,418,0,1254
2501902802,1,TR01,500,0,1500
2501902802,1,TB14,12200,0,5999.99
2501902802,1,TR12,800,400,393.44
2501902802,1,TB08,2827,2168,2765.54
2501902802,1,TB04,470,0,1410
2501902802,1,TB03,1108,0,3324
2501902802,1,TB01,1000,0,3000
2501902802,1,TB13,14112,0,6940.32
2501902803,1,TB12,2800,0,1377.04
2501902803,1,TR08,780,0,763.04
2501902803,1,TB08,2290,0,2240.21
2501902804,1,TB12,980,0,481.96
2501902805,1,TR01,1000,0,3000
2501902805,1,TB08,7000,1500,6847.82
2501902805,1,TR13,6000,0,2950.81
2501902805,1,TB01,2500,0,7500
2501902805,1,TR08,750,0,733.69
2501902805,1,TB11,1700,0,836.06
2501902805,1,TB13,12000,0,5901.63
2501902806,1,TB08,4728,0,4625.21
