folioviv,foliohog,numren,id_trabajo,trapais,subor,indep,personal,pago,contrato,tipocontr,pres_1,pres_2,pres_3,pres_4,pres_5,pres_6,pres_7,pres_8,pres_9,pres_10,pres_11,pres_12,pres_13,pres_14,pres_15,pres_16,pres_17,pres_18,pres_19,pres_20,pres_21,pres_22,pres_23,pres_24,pres_25,pres_26,htrab,sinco,scian,clas_emp,tam_emp,no_ing,tiene_suel,tipoact,socios,soc_nr1,soc_nr2,soc_resp,otra_act,tipoact2,tipoact3,tipoact4,lugar,conf_pers
100842301,1,3,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4224,4690,,1,,2,2,2,,,,2,,,,,
100842302,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,18,,,21,,,,,,48,2122,9312,1,11,,,,,,,,,,,,,
100842302,1,2,1,1,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,26,32,8342,4850,1,2,,,,,,,,,,,,,
100842304,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,,,,,14,,,,,,,,,,,,,48,9621,5613,2,2,,,,,,,,,,,,,
100842305,1,1,1,1,1,,,1,1,2,1,,,,,,7,,,,,,,14,,,,,,,,,23,24,,,70,8341,4840,2,12,,,,,,,,,,,,,
100842305,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,10,9611,8140,,1,,,,,,,,,,,,,
100842305,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4224,4690,,1,,2,2,2,,,,2,,,,,
100842306,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,7511,4611,,1,,2,2,2,,,,2,,,,,
100843801,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,9512,4631,,2,,2,2,2,,,,2,,,,,
100843801,1,2,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4211,4631,1,2,,,,,,,,,,,,,
100843802,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,4201,4611,3,3,,,,,,,,,,,,,
100843802,1,2,1,1,1,,,1,1,2,1,,,,,6,7,8,9,10,11,,,14,,16,17,,19,20,21,,23,24,,,50,3132,5611,2,10,,,,,,,,,,,,,
100843803,1,1,1,1,1,,,1,2,,1,,,,,,,8,9,10,11,,,14,,,,,,,,,,,,,48,8123,3370,1,7,,,,,,,,,,,,,
100843803,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,9411,7221,1,3,,,,,,,,,,,,,
100843803,1,3,1,1,1,,,1,2,,1,,,,,,,8,,,11,,,,,,,,,,,,,24,,,60,2612,8111,1,3,,,,,,,,,,,,,
100843804,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,38,9411,7221,1,2,,,,,,,,,,,,,
100843805,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,42,5112,7221,,2,,1,3,2,,,,2,,,,,
100843805,1,3,1,1,1,,,1,1,2,1,,,,,6,7,8,9,10,11,,13,14,15,16,17,,,20,21,,23,,,,58,1411,5222,2,9,,,,,,,,,,,,,
100843806,1,1,1,1,1,,,1,1,1,1,,,,,,,8,9,10,11,12,13,14,15,,17,,,,,,,,,,70,4214,3120,1,5,,,,,,,,,,,,,
100843806,1,2,1,1,1,,,1,1,1,1,,,,,,,8,9,10,11,12,13,14,15,16,17,18,19,20,21,,,,,,48,2823,6221,2,9,,,,,,,,,,,,,
100843806,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,4111,4631,,1,,2,2,2,,,,2,,,,,
100853401,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,4111,4651,,2,,2,2,2,,,,2,,,,,
100853401,1,2,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4211,4651,1,2,,,,,,,,,,,,,
100853403,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,18,,,21,,23,24,,,21,2331,6112,3,9,,,,,,,,,,,,,
100853403,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,,,13,14,15,,17,,,,21,,23,24,,,84,5314,5614,2,2,,,,,,,,,,,,,
100853403,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,15,16,17,18,19,,,,23,24,,,56,4212,4620,2,9,,,,,,,,,,,,,
100853404,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,5115,7221,,2,,2,3,,,,,,,,,,
100853404,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,35,2822,6211,1,2,,,,,,,,,,,,,
100853404,1,2,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,3211,6212,3,2,,,,,,,,,,,,,
100853404,1,3,1,1,1,,,1,2,,1,,,,,,7,8,9,,11,12,13,14,,,,,,,,,23,24,,,63,5101,7221,1,2,,,,,,,,,,,,,
100853405,1,2,1,1,1,,,1,2,,1,,,,,,7,8,9,,11,12,13,14,,,,,,20,,,23,24,,,48,4201,4641,1,2,,,,,,,,,,,,,
100853406,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9521,4612,,1,,2,2,2,,,,2,,,,,
100858701,1,2,1,1,1,,,1,2,,,2,,,,,7,8,9,,11,12,13,,,16,17,18,,,21,,23,24,,,40,3232,9312,3,11,,,,,,,,,,,,,
100858702,1,1,1,1,1,,,1,1,2,,2,,,,6,7,8,9,,11,12,13,14,15,16,17,,,20,21,,23,24,,,40,1511,9312,3,11,,,,,,,,,,,,,
100858702,1,2,1,1,1,,,1,2,,,,,,,6,,8,9,,,,,,,,17,,,,,,,,,,40,3111,6211,1,2,,,,,,,,,,,,,
100858703,1,1,1,1,1,,,1,1,2,,2,,,,,,8,9,10,11,12,13,14,15,16,17,18,,,,,23,24,,,50,2331,6112,3,8,,,,,,,,,,,,,
100858703,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,18,,,,,23,24,,,35,2331,6112,3,8,,,,,,,,,,,,,
100858705,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,,,16,17,,,,,,,,,,40,1512,2361,2,7,,,,,,,,,,,,,
100858705,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2413,6211,,1,,2,3,,,,,,,,,,
100860901,1,1,1,1,1,,,1,1,2,,2,,,,,,8,9,,,,,14,15,,17,,,,,,23,24,,,42,2331,6112,3,7,,,,,,,,,,,,,
100860903,1,4,1,1,1,,,1,1,1,1,,,,,,7,8,9,,11,,13,14,,,17,,19,,,,,,,,60,1712,7221,2,7,,,,,,,,,,,,,
100860904,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7322,3230,,2,,2,1,,,,,,,,,,
100860904,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,45,8342,4850,1,2,,,,,,,,,,,,,
100860904,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,,,17,18,,,,,23,24,,,35,2511,6112,3,4,,,,,,,,,,,,,
100860904,1,2,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,25,3114,5611,1,1,,,,,,,,,,,,,
100869502,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,7221,3320,,2,,2,1,,,,,,,,,,
100869502,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,7221,3320,1,2,,,,,,,,,,,,,
100869502,1,4,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,7212,3320,1,2,,,,,,,,,,,,,
100869502,1,5,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,7221,3320,,2,,2,1,,,,,,,,,,
100869504,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,,,,15,16,17,18,19,20,21,,23,24,,,48,3132,3340,2,2,,,,,,,,,,,,,
100869504,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,16,17,,,,,,23,24,,,46,8123,3320,2,8,,,,,,,,,,,,,
100869506,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,,11,,13,14,,,17,,,,,,23,24,,,47,9621,9314,3,7,,,,,,,,,,,,,
100902601,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,,,,,,16,17,,19,,,,,,,,30,5111,7221,1,3,,,,,,,,,,,,,
100902603,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,16,17,,,,,,,,,,55,8341,4671,2,7,,,,,,,,,,,,,
100902603,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,5211,8121,,1,,2,3,2,,,,1,2,,,1,1
100902605,1,1,1,1,1,,,1,2,,,,,,,,,8,9,,,,,,,,,,,,,,,,,,78,1122,1121,1,8,,,,,,,,,,,,,
100902605,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,2512,1121,1,8,,,,,,,,,,,,,
100902606,1,1,1,1,1,,,1,1,2,,2,,,,6,7,8,9,,11,12,,14,15,,17,,,,,,23,24,,,50,2411,6222,3,7,,,,,,,,,,,,,
100903001,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,36,1211,1121,1,7,,,,,,,,,,,,,
100903001,1,3,1,1,1,,,1,1,2,,,,,,,,8,,,,,,,,,,,,,,,,,,,30,1411,4340,1,2,,,,,,,,,,,,,
100903001,1,3,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,1314,3110,2,3,,,,,,,,,,,,,
100903003,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,16,17,,19,,,,,,,,48,1315,2370,2,7,,,,,,,,,,,,,
100903003,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,,19,20,,,23,,,,50,2112,3140,2,11,,,,,,,,,,,,,
100903003,1,4,1,1,1,,,1,2,,1,,,,,,7,8,9,,11,12,,14,,,17,,,,,,,,,,20,2512,8130,2,2,,,,,,,,,,,,,
100903005,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,6111,1110,,4,,2,4,2,,,,1,5,,,1,2
100913203,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,2135,5411,,1,,1,3,,,,,,,,,,
100913203,1,3,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,12,,14,15,,,,,,,,,,,,40,5221,6252,3,5,,,,,,,,,,,,,
100913204,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,,,,21,,23,24,,,40,2622,9312,4,11,,,,,,,,,,,,,
100913204,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6,2262,2131,1,2,,,,,,,,,,,,,
100913204,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5114,7221,,2,,2,3,2,,,,2,,,,,
100913204,1,3,1,1,1,,,1,1,1,,2,,,,,7,8,9,,11,,13,14,,,17,,,,,,,,,,35,2262,9312,4,11,,,,,,,,,,,,,
100913205,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,7134,2382,,1,,2,1,2,,,,2,,,,,
100913205,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,30,3113,8130,1,5,,,,,,,,,,,,,
100913205,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,42,3113,8130,1,5,,,,,,,,,,,,,
100913206,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4111,4661,,1,,2,2,2,,,,2,,,,,
100913206,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,,14,,,,,,,21,,23,24,,,48,8341,4340,2,3,,,,,,,,,,,,,
100914302,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,4211,4611,1,2,,,,,,,,,,,,,
100914304,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,7123,2381,,1,,2,1,2,,,,2,,,,,
100914305,1,1,1,1,2,1,1,,,,,,,,,,,8,,10,,,,,,,,,,,,,,,,,40,4111,4671,,2,,1,2,,,,,,,,,,
100914305,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,3122,4671,1,2,,,,,,,,,,,,,
100914305,1,3,1,1,1,,,1,1,2,,,,,,,7,8,,10,11,,13,14,15,16,,18,19,,,,23,24,,,25,4214,3250,1,2,,,,,,,,,,,,,
100914305,1,4,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,6,9621,4671,1,2,,,,,,,,,,,,,
100914306,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,9661,5620,,1,,2,3,2,,,,2,,,,,
100914306,1,3,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,15,16,17,,,20,,,23,24,,,40,8123,3320,2,10,,,,,,,,,,,,,
100914306,1,4,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,15,,17,,,,,,,,,,48,3132,3130,2,3,,,,,,,,,,,,,
100914306,1,5,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,,16,17,,19,20,21,,,24,,,48,8142,3220,2,10,,,,,,,,,,,,,
100914306,1,6,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,4211,4620,1,2,,,,,,,,,,,,,
100914306,1,7,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,4211,4611,1,1,,,,,,,,,,,,,
100920802,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,7101,2382,,2,,2,1,2,,,,2,,,,,
100920803,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,,15,16,17,,,,,,,,,,50,3211,5411,1,2,,,,,,,,,,,,,
100920803,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4111,4320,,1,,2,2,,,,,,,,,,
100920806,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,,11,,13,14,,,17,,,,,,,,,,40,2543,4690,1,5,,,,,,,,,,,,,
100925401,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,12,,14,,,,,,20,,,,,,,91,8342,4850,2,6,,,,,,,,,,,,,
100925401,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,20,5222,8140,,1,,,,,,,,,,,,,
100925401,1,4,1,1,1,,,1,2,,,,,,,,,8,9,,,,,,,,,,,,,,,,,,27,5212,8121,1,2,,,,,,,,,,,,,
100925402,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,9,9621,5613,1,2,,,,,,,,,,,,,
100925404,1,2,1,1,1,,,1,2,,1,,,,,,7,8,9,,11,12,13,14,,16,17,,,20,21,,,24,,,40,2512,5411,1,3,,,,,,,,,,,,,
100925406,1,1,1,1,1,,,1,2,,1,,,,,,7,8,9,,11,12,13,14,15,16,17,18,,,,,23,,,,45,2511,9313,3,9,,,,,,,,,,,,,
100932702,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,,,,,,,,17,,,,,,,,,,40,2412,6222,3,10,,,,,,,,,,,,,
100932702,1,2,1,1,1,,,1,1,2,1,,,,,,,8,,,11,,,,15,16,17,,,,,,23,24,,,40,2411,6212,3,9,,,,,,,,,,,,,
100932702,1,3,1,1,1,,,1,1,1,,2,,,,,,8,9,,,,,,,,17,,,,,,,,,,55,2521,9312,3,8,,,,,,,,,,,,,
100932703,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,,16,17,18,19,,21,,23,24,,,48,8211,3360,2,11,,,,,,,,,,,,,
100932704,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4224,4690,,1,,2,2,2,,,,2,,,,,
100932704,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,,14,15,16,17,18,,,,,23,24,,,40,7134,6212,3,8,,,,,,,,,,,,,
100932704,1,3,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,,,,,,,,,19,,21,,23,24,,,47,3213,8111,2,11,,,,,,,,,,,,,
100932705,1,1,1,1,1,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,2644,5411,2,8,,,,,,,,,,,,,
100937901,1,1,1,1,1,,,1,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,56,5253,8121,1,4,,,,,,,,,,,,,
100937901,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5211,8121,,1,,2,3,2,,,,2,,,,,
100937901,1,3,1,1,1,,,1,1,2,1,,,,,,,8,9,,11,,,,,,17,,,,,,,,,,48,5114,7221,1,2,,,,,,,,,,,,,
100937902,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,4221,5411,,1,,2,3,,,,,,,,,,
100937903,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,4211,4671,1,2,,,,,,,,,,,,,
100937903,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4224,4690,,1,,2,2,2,,,,2,,,,,
100937904,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,12,13,14,,,17,18,,,,,,,,,46,2512,4350,2,3,,,,,,,,,,,,,
100937905,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,12,13,14,15,,17,,,20,,,23,24,,,50,7101,3360,2,3,,,,,,,,,,,,,
100937905,1,3,1,1,1,,,1,2,,1,,,,,,,8,9,,11,12,,,15,,,,,20,,22,,24,,,60,1615,2370,2,5,,,,,,,,,,,,,
100937906,1,1,1,1,1,,,1,1,2,1,,,,,,,,9,10,11,,,,15,16,17,18,19,20,21,,,24,,,77,8201,3360,2,4,,,,,,,,,,,,,
100939504,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2162,3230,,2,,2,1,,,,,,,,,,
100939504,1,2,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3115,3230,1,2,,,,,,,,,,,,,
100939505,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2413,6211,,1,,2,3,2,,,,2,,,,,
100943601,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,13,14,15,,17,,,20,,,23,,,,50,2122,5510,2,11,,,,,,,,,,,,,
100943601,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,60,8342,4850,1,2,,,,,,,,,,,,,
100943601,1,3,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,15,4211,4661,1,3,,,,,,,,,,,,,
100943602,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,,,11,12,13,14,15,16,17,18,,20,,,23,24,,,60,3122,5222,2,7,,,,,,,,,,,,,
100943602,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,5114,7221,,1,,2,3,2,,,,2,,,,,
100943603,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,,11,12,13,14,15,,17,,,20,,,23,24,,,40,5312,9313,3,9,,,,,,,,,,,,,
100943604,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,,,14,15,16,17,18,19,20,21,,23,,,,48,4211,4620,2,9,,,,,,,,,,,,,
100943604,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,,,17,,,,,,23,,,,48,9621,4620,2,3,,,,,,,,,,,,,
100943604,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,9236,3120,1,4,,,,,,,,,,,,,
100943605,1,1,1,1,1,,,1,1,2,1,,,,,,,8,9,10,11,,,14,,,17,,,20,,,,,,,48,4211,4681,2,4,,,,,,,,,,,,,
100943606,1,1,1,1,1,,,1,1,2,1,,,,,,7,,,10,11,,,14,,,,,,20,,,,,,,56,8153,3160,1,12,,,,,,,,,,,,,
100943606,1,3,1,1,1,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,48,9236,3360,1,3,,,,,,,,,,,,,
100943606,1,4,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,9231,3320,1,3,,,,,,,,,,,,,
100960001,1,2,1,1,1,,,1,1,2,1,,,,,,,8,9,,,,,,15,16,,,,,,,23,24,,,48,3111,4340,1,7,,,,,,,,,,,,,
100960001,1,3,1,1,1,,,1,1,2,1,,,,,,,8,9,,11,12,,14,15,,,,,,,,23,24,,,48,2121,3120,2,12,,,,,,,,,,,,,
100960001,1,4,1,1,1,,,1,1,2,1,,,,,,7,,9,,11,,,,,16,,,,,,,23,24,,,50,2634,3360,2,11,,,,,,,,,,,,,
100960002,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,42,5112,3110,1,2,,,,,,,,,,,,,
100960002,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,3121,7221,1,3,,,,,,,,,,,,,
100960003,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,48,7121,2382,1,2,,,,,,,,,,,,,
100960003,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,36,9611,8140,,1,,,,,,,,,,,,,
100960005,1,1,1,1,1,,,1,1,2,1,,,,,,7,8,9,,,,,,,16,,,,,,,23,24,,,48,2512,5411,1,2,,,,,,,,,,,,,
100960005,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,,12,,,15,,,,,,,,23,24,,,48,2514,5240,2,6,,,,,,,,,,,,,
100960006,1,1,1,1,1,,,1,1,2,1,,,,,,,8,,,,,,,15,,,,,,,,23,,,,54,9633,8122,1,2,,,,,,,,,,,,,
100960006,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,36,7351,8112,1,2,,,,,,,,,,,,,
100974202,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,,16,17,18,19,20,21,,23,24,,,24,2426,6222,3,10,,,,,,,,,,,,,
100974202,1,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1423,8111,,3,,2,3,2,,,,2,,,,,
100974203,1,1,1,1,1,,,1,1,2,1,,,,,,7,,,,11,,,,,,,,,,,,,,,,72,4211,4681,2,8,,,,,,,,,,,,,
100974203,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,13,14,15,16,17,,,,21,,23,24,,,40,4222,5222,3,7,,,,,,,,,,,,,
100974204,1,1,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,5,5222,8140,,1,,,,,,,,,,,,,
100974204,1,1,2,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,15,5116,5611,1,2,,,,,,,,,,,,,
100974205,1,2,1,1,1,,,1,2,,1,,,,,,7,8,9,,11,12,13,14,,,17,,,,,,,,,,45,2121,5411,2,4,,,,,,,,,,,,,
100977302,1,1,1,1,1,,,1,2,,,2,,,,,7,8,9,,11,,13,14,15,16,17,18,19,,21,,23,24,,,24,3132,6222,3,12,,,,,,,,,,,,,
100977302,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,18,,,21,,23,24,,,34,3111,8130,3,7,,,,,,,,,,,,,
100977303,1,1,1,1,1,,,1,2,,1,,,,,,7,8,9,10,11,,,14,,16,17,,,,21,,,,,,48,4201,4310,2,2,,,,,,,,,,,,,
100977304,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,,11,12,13,14,15,16,17,,,,21,,23,,,,40,1522,9313,3,9,,,,,,,,,,,,,
100977305,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,4111,4611,,2,,2,2,2,,,,2,,,,,
100671301,1,1,1,1,1,,,1,1,2,1,,,,5,,7,8,9,,11,,13,14,15,16,17,18,,20,21,,23,24,25,,40,2321,6132,4,8,,,,,,,,,,,,,
100671302,1,1,1,1,1,,,1,1,2,,2,,,,6,7,8,9,,11,12,13,14,15,16,17,18,19,20,21,,23,,,,38,2412,6222,3,4,,,,,,,,,,,,,
100671302,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,12,13,14,15,16,17,,19,20,21,,23,,,,40,2242,3340,2,7,,,,,,,,,,,,,
100671303,1,1,1,1,1,,,1,1,2,1,,,,5,,7,8,9,,11,12,,14,,16,17,18,,,21,,23,,,,40,1722,6132,4,10,,,,,,,,,,,,,
100671305,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,4111,4661,,2,,2,2,,,,,,,,,,
100671305,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,,11,12,13,14,,16,17,18,,,21,,23,,,,40,2611,6222,3,3,,,,,,,,,,,,,
100671305,1,3,1,1,1,,,1,1,1,1,,,,,,7,8,9,,11,12,13,14,,16,17,18,,,21,,23,24,,,40,5221,6222,3,3,,,,,,,,,,,,,
100677801,1,2,1,1,1,,,1,1,2,1,,,,,,,8,9,,,,,14,,,17,,,,,,23,,,,40,2511,6111,1,3,,,,,,,,,,,,,
100677802,1,1,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,,13,14,15,16,17,18,,20,21,,23,24,,,40,2321,6131,3,8,,,,,,,,,,,,,
100677802,1,2,1,1,1,,,1,1,2,,2,,,,,7,8,9,,11,12,13,14,15,16,17,18,,20,21,,23,24,,,40,1223,9313,3,7,,,,,,,,,,,,,
100677806,1,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,1412,7221,,4,,2,3,1,2,,2,,,,,,
100677806,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1211,7221,,4,,2,3,,,,,,,,,,
100688401,1,1,1,1,1,,,1,2,,1,,,,,,,8,,,,,,,,,,,,,,,,,,,93,4214,3110,1,4,,,,,,,,,,,,,
100688401,1,2,1,1,1,,,1,1,2,1,,,,,,7,8,9,10,11,,,14,,16,17,,,,21,,23,,,,53,8153,3250,2,5,,,,,,,,,,,,,
100688402,1,3,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,4,2426,6221,2,8,,,,,,,,,,,,,
100688403,1,2,1,1,1,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,26,55,7301,3150,1,2,,,,,,,,,,,,,
100688405,1,1,1,1,1,,,1,2,,1,,,,,,7,8,9,,11,12,,14,,,,,,20,,,,,,,62,7212,8112,2,2,,,,,,,,,,,,,
100688405,1,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,4111,4631,,1,,2,2,,,,,,,,,,
100688406,1,1,1,1,1,,,1,1,1,1,,,,,,7,8,9,10,11,12,13,14,,16,17,,,,,,,,,,50,8153,3150,2,3,,,,,,,,,,,,,
